ensembl_gene_id	n_pubmed_ids
ENSG00000074660	26
ENSG00000074695	100
ENSG00000074696	43
ENSG00000074706	16
ENSG00000074755	13
ENSG00000074771	25
ENSG00000074800	225
ENSG00000074803	57
ENSG00000074842	15
ENSG00000074855	11
ENSG00000074935	15
ENSG00000074964	13
ENSG00000074966	30
ENSG00000075035	7
ENSG00000075043	137
ENSG00000075073	54
ENSG00000075089	20
ENSG00000075131	27
ENSG00000075142	77
ENSG00000075151	43
ENSG00000075188	32
ENSG00000075213	136
ENSG00000075218	42
ENSG00000075223	45
ENSG00000075234	9
ENSG00000075239	69
ENSG00000075240	12
ENSG00000075275	32
ENSG00000075290	14
ENSG00000075292	49
ENSG00000075303	9
ENSG00000075336	13
ENSG00000075340	60
ENSG00000075388	54
ENSG00000075391	38
ENSG00000075399	5
ENSG00000075407	10
ENSG00000075413	70
ENSG00000075415	75
ENSG00000075420	31
ENSG00000075426	53
ENSG00000075429	11
ENSG00000075461	18
ENSG00000075539	23
ENSG00000075568	15
ENSG00000075618	191
ENSG00000075624	467
ENSG00000075643	19
ENSG00000075651	155
ENSG00000075673	30
ENSG00000075702	52
ENSG00000075711	202
ENSG00000075785	176
ENSG00000075790	28
ENSG00000075826	17
ENSG00000075856	83
ENSG00000075884	21
ENSG00000075886	24
ENSG00000075891	153
ENSG00000075914	39
ENSG00000075945	43
ENSG00000075975	22
ENSG00000076003	128
ENSG00000076043	22
ENSG00000076053	38
ENSG00000076067	20
ENSG00000076108	28
ENSG00000076201	53
ENSG00000076242	904
ENSG00000076248	171
ENSG00000076258	14
ENSG00000076321	31
ENSG00000076344	21
ENSG00000076351	71
ENSG00000076356	40
ENSG00000076382	50
ENSG00000076513	27
ENSG00000076554	82
ENSG00000076555	70
ENSG00000076604	84
ENSG00000076641	45
ENSG00000076650	17
ENSG00000076662	86
ENSG00000076685	62
ENSG00000076706	168
ENSG00000076716	39
ENSG00000076770	21
ENSG00000076826	33
ENSG00000076864	67
ENSG00000076924	48
ENSG00000076928	73
ENSG00000076944	60
ENSG00000076984	118
ENSG00000077009	12
ENSG00000077044	32
ENSG00000077063	26
ENSG00000077080	32
ENSG00000077092	235
ENSG00000077097	114
ENSG00000077147	20
ENSG00000077150	283
ENSG00000077152	47
ENSG00000077157	39
ENSG00000077232	52
ENSG00000077235	54
ENSG00000077238	422
ENSG00000077254	43
ENSG00000077264	75
ENSG00000077274	20
ENSG00000077279	95
ENSG00000077312	78
ENSG00000077327	26
ENSG00000077348	51
ENSG00000077380	57
ENSG00000077420	32
ENSG00000077454	18
ENSG00000077458	21
ENSG00000077463	155
ENSG00000077498	191
ENSG00000077514	57
ENSG00000077522	117
ENSG00000077549	88
ENSG00000077585	9
ENSG00000077616	12
ENSG00000077684	39
ENSG00000077713	14
ENSG00000077721	65
ENSG00000077782	533
ENSG00000077800	29
ENSG00000077935	17
ENSG00000077942	105
ENSG00000077943	35
ENSG00000077984	21
ENSG00000078018	111
ENSG00000078043	92
ENSG00000078053	73
ENSG00000078061	81
ENSG00000078070	47
ENSG00000078081	48
ENSG00000078098	116
ENSG00000078114	45
ENSG00000078124	15
ENSG00000078140	83
ENSG00000078142	158
ENSG00000078177	18
ENSG00000078237	55
ENSG00000078246	18
ENSG00000078269	37
ENSG00000078295	40
ENSG00000078304	82
ENSG00000078328	81
ENSG00000078369	147
ENSG00000078399	155
ENSG00000078401	788
ENSG00000078403	46
ENSG00000078487	14
ENSG00000078549	79
ENSG00000078579	40
ENSG00000078589	13
ENSG00000078596	27
ENSG00000078618	52
ENSG00000078668	74
ENSG00000078674	110
ENSG00000078687	36
ENSG00000078699	37
ENSG00000078725	42
ENSG00000078747	203
ENSG00000078795	7
ENSG00000078804	18
ENSG00000078808	44
ENSG00000078814	27
ENSG00000078898	16
ENSG00000078900	585
ENSG00000078902	101
ENSG00000078967	27
ENSG00000079101	9
ENSG00000079102	157
ENSG00000079112	54
ENSG00000079134	52
ENSG00000079150	19
ENSG00000079156	22
ENSG00000079215	98
ENSG00000079246	404
ENSG00000079257	18
ENSG00000079263	21
ENSG00000079277	79
ENSG00000079308	40
ENSG00000079313	14
ENSG00000079332	51
ENSG00000079335	45
ENSG00000079337	149
ENSG00000079385	223
ENSG00000079387	102
ENSG00000079393	17
ENSG00000079432	59
ENSG00000079435	100
ENSG00000079459	57
ENSG00000079462	36
ENSG00000079482	39
ENSG00000079557	33
ENSG00000079616	48
ENSG00000079689	25
ENSG00000079691	39
ENSG00000079739	51
ENSG00000079785	106
ENSG00000079805	212
ENSG00000079819	54
ENSG00000079841	50
ENSG00000079931	12
ENSG00000079950	60
ENSG00000079974	17
ENSG00000079999	302
ENSG00000080007	28
ENSG00000080031	16
ENSG00000080166	56
ENSG00000080189	18
ENSG00000080200	10
ENSG00000080224	29
ENSG00000080293	47
ENSG00000080298	29
ENSG00000080345	56
ENSG00000080371	48
ENSG00000080493	86
ENSG00000080503	188
ENSG00000080511	13
ENSG00000080546	25
ENSG00000080561	35
ENSG00000080572	7
ENSG00000080573	16
ENSG00000080603	53
ENSG00000080608	43
ENSG00000080618	217
ENSG00000080644	209
ENSG00000080709	34
ENSG00000080802	27
ENSG00000080815	714
ENSG00000080819	54
ENSG00000080822	19
ENSG00000080823	27
ENSG00000080824	925
ENSG00000080839	131
ENSG00000080845	28
ENSG00000080854	9
ENSG00000080910	21
ENSG00000080986	110
ENSG00000081014	19
ENSG00000081019	15
ENSG00000081026	35
ENSG00000081041	83
ENSG00000081051	284
ENSG00000081052	94
ENSG00000081059	77
ENSG00000081087	29
ENSG00000081138	14
ENSG00000081148	12
ENSG00000081154	17
ENSG00000081177	12
ENSG00000081181	74
ENSG00000081189	169
ENSG00000081237	287
ENSG00000081248	68
ENSG00000081277	62
ENSG00000081307	44
ENSG00000081320	19
ENSG00000081377	31
ENSG00000081386	9
ENSG00000081479	135
ENSG00000081665	5
ENSG00000081692	10
ENSG00000081721	29
ENSG00000081760	12
ENSG00000081791	14
ENSG00000081800	13
ENSG00000081803	28
ENSG00000081818	12
ENSG00000081842	16
ENSG00000081853	9
ENSG00000081870	17
ENSG00000081913	81
ENSG00000081923	66
ENSG00000081985	88
ENSG00000082014	29
ENSG00000082068	18
ENSG00000082074	59
ENSG00000082126	11
ENSG00000082146	19
ENSG00000082153	37
ENSG00000082175	684
ENSG00000082196	38
ENSG00000082212	44
ENSG00000082213	10
ENSG00000082258	44
ENSG00000082269	12
ENSG00000082293	21
ENSG00000082397	97
ENSG00000082438	33
ENSG00000082458	71
ENSG00000082482	74
ENSG00000082497	9
ENSG00000082512	103
ENSG00000082515	31
ENSG00000082516	59
ENSG00000082556	106
ENSG00000082641	62
ENSG00000082684	16
ENSG00000082701	1142
ENSG00000082781	135
ENSG00000082805	64
ENSG00000082898	392
ENSG00000082996	24
ENSG00000083067	43
ENSG00000083093	185
ENSG00000083097	11
ENSG00000083099	11
ENSG00000083123	45
ENSG00000083168	64
ENSG00000083223	33
ENSG00000083290	30
ENSG00000083307	62
ENSG00000083312	131
ENSG00000083444	69
ENSG00000083454	27
ENSG00000083457	56
ENSG00000083520	49
ENSG00000083535	57
ENSG00000083544	30
ENSG00000083635	28
ENSG00000083642	55
ENSG00000083720	33
ENSG00000083750	33
ENSG00000083782	11
ENSG00000083799	205
ENSG00000083807	14
ENSG00000083812	10
ENSG00000083814	10
ENSG00000083817	4
ENSG00000083828	7
ENSG00000083838	13
ENSG00000083844	14
ENSG00000083845	75
ENSG00000083857	66
ENSG00000083896	47
ENSG00000083937	80
ENSG00000084070	22
ENSG00000084072	42
ENSG00000084073	64
ENSG00000084090	20
ENSG00000084092	21
ENSG00000084093	185
ENSG00000084110	19
ENSG00000084112	51
ENSG00000084207	1475
ENSG00000084234	81
ENSG00000084444	9
ENSG00000084453	53
ENSG00000084463	48
ENSG00000084623	86
ENSG00000084628	7
ENSG00000084636	21
ENSG00000084652	50
ENSG00000084674	765
ENSG00000084676	299
ENSG00000084693	20
ENSG00000084710	20
ENSG00000084731	15
ENSG00000084733	85
ENSG00000084734	198
ENSG00000084754	131
ENSG00000084764	44
ENSG00000084774	93
ENSG00000085063	206
ENSG00000085117	191
ENSG00000085185	25
ENSG00000085224	208
ENSG00000085231	19
ENSG00000085265	58
ENSG00000085274	29
ENSG00000085276	153
ENSG00000085365	32
ENSG00000085377	66
ENSG00000085382	46
ENSG00000085415	42
ENSG00000085433	13
ENSG00000085449	14
ENSG00000085465	21
ENSG00000085491	25
ENSG00000085511	45
ENSG00000085514	24
ENSG00000085552	8
ENSG00000085563	2144
ENSG00000085644	11
ENSG00000085662	169
ENSG00000085719	40
ENSG00000085721	29
ENSG00000085733	267
ENSG00000085741	44
ENSG00000085760	24
ENSG00000085788	30
ENSG00000085831	5
ENSG00000085832	141
ENSG00000085840	71
ENSG00000085871	21
ENSG00000085872	38
ENSG00000085978	181
ENSG00000085982	18
ENSG00000085998	48
ENSG00000085999	53
ENSG00000086015	44
ENSG00000086061	146
ENSG00000086062	85
ENSG00000086065	49
ENSG00000086102	34
ENSG00000086159	9
ENSG00000086189	36
ENSG00000086200	39
ENSG00000086205	170
ENSG00000086232	38
ENSG00000086288	23
ENSG00000086289	22
ENSG00000086300	19
ENSG00000086475	22
ENSG00000086504	35
ENSG00000086506	14
ENSG00000086544	30
ENSG00000086548	104
ENSG00000086570	10
ENSG00000086589	37
ENSG00000086598	41
ENSG00000086619	29
ENSG00000086666	25
ENSG00000086696	78
ENSG00000086712	25
ENSG00000086717	16
ENSG00000086730	32
ENSG00000086758	154
ENSG00000086827	55
ENSG00000086848	27
ENSG00000086967	17
ENSG00000086991	276
ENSG00000087008	18
ENSG00000087053	46
ENSG00000087074	64
ENSG00000087076	17
ENSG00000087077	73
ENSG00000087085	198
ENSG00000087086	173
ENSG00000087087	67
ENSG00000087088	952
ENSG00000087095	82
ENSG00000087111	23
ENSG00000087116	28
ENSG00000087128	13
ENSG00000087152	20
ENSG00000087157	12
ENSG00000087191	203
ENSG00000087206	94
ENSG00000087237	623
ENSG00000087245	1646
ENSG00000087250	73
ENSG00000087253	18
ENSG00000087258	98
ENSG00000087263	16
ENSG00000087266	61
ENSG00000087269	26
ENSG00000087274	221
ENSG00000087299	33
ENSG00000087301	16
ENSG00000087302	53
ENSG00000087303	36
ENSG00000087338	20
ENSG00000087365	98
ENSG00000087448	20
ENSG00000087460	487
ENSG00000087470	224
ENSG00000087494	212
ENSG00000087495	20
ENSG00000087502	24
ENSG00000087510	68
ENSG00000087586	620
ENSG00000087589	15
ENSG00000087842	26
ENSG00000087884	12
ENSG00000087903	24
ENSG00000087995	14
ENSG00000088002	51
ENSG00000088035	26
ENSG00000088038	46
ENSG00000088053	179
ENSG00000088179	24
ENSG00000088205	51
ENSG00000088247	99
ENSG00000088256	119
ENSG00000088280	22
ENSG00000088298	23
ENSG00000088305	346
ENSG00000088320	11
ENSG00000088325	105
ENSG00000088356	25
ENSG00000088367	54
ENSG00000088386	83
ENSG00000088387	25
ENSG00000088448	8
ENSG00000088451	12
ENSG00000088538	33
ENSG00000088543	5
ENSG00000088682	20
ENSG00000088726	8
ENSG00000088727	11
ENSG00000088756	12
ENSG00000088766	19
ENSG00000088782	19
ENSG00000088808	60
ENSG00000088812	35
ENSG00000088826	39
ENSG00000088827	49
ENSG00000088832	140
ENSG00000088833	58
ENSG00000088836	55
ENSG00000088854	13
ENSG00000088876	10
ENSG00000088881	9
ENSG00000088882	13
ENSG00000088888	216
ENSG00000088899	11
ENSG00000088926	196
ENSG00000088930	75
ENSG00000088970	14
ENSG00000088986	129
ENSG00000088992	22
ENSG00000089006	43
ENSG00000089009	91
ENSG00000089012	19
ENSG00000089022	46
ENSG00000089041	379
ENSG00000089048	25
ENSG00000089050	16
ENSG00000089053	74
ENSG00000089057	76
ENSG00000089060	15
ENSG00000089063	28
ENSG00000089091	9
ENSG00000089094	52
ENSG00000089101	8
ENSG00000089116	7
ENSG00000089123	21
ENSG00000089127	110
ENSG00000089154	64
ENSG00000089157	139
ENSG00000089159	308
ENSG00000089163	42
ENSG00000089169	31
ENSG00000089177	20
ENSG00000089195	22
ENSG00000089199	65
ENSG00000089220	215
ENSG00000089225	120
ENSG00000089234	50
ENSG00000089248	61
ENSG00000089250	351
ENSG00000089280	363
ENSG00000089289	60
ENSG00000089327	41
ENSG00000089335	14
ENSG00000089351	13
ENSG00000089356	31
ENSG00000089472	30
ENSG00000089486	14
ENSG00000089505	10
ENSG00000089558	7
ENSG00000089597	106
ENSG00000089639	15
ENSG00000089682	10
ENSG00000089685	1131
ENSG00000089692	52
ENSG00000089693	39
ENSG00000089723	27
ENSG00000089737	58
ENSG00000089775	18
ENSG00000089818	20
ENSG00000089820	33
ENSG00000089847	6
ENSG00000089876	17
ENSG00000089902	103
ENSG00000089916	13
ENSG00000090006	48
ENSG00000090013	27
ENSG00000090020	212
ENSG00000090054	58
ENSG00000090060	36
ENSG00000090061	35
ENSG00000090097	23
ENSG00000090104	54
ENSG00000090238	16
ENSG00000090263	15
ENSG00000090266	13
ENSG00000090273	75
ENSG00000090316	35
ENSG00000090339	1134
ENSG00000090372	38
ENSG00000090376	62
ENSG00000090382	122
ENSG00000090402	34
ENSG00000090432	41
ENSG00000090447	56
ENSG00000090470	21
ENSG00000090487	23
ENSG00000090512	20
ENSG00000090520	77
ENSG00000090530	21
ENSG00000090534	128
ENSG00000090539	33
ENSG00000090554	58
ENSG00000090565	38
ENSG00000090581	33
ENSG00000090612	24
ENSG00000090615	50
ENSG00000090621	86
ENSG00000090659	402
ENSG00000090661	13
ENSG00000090674	78
ENSG00000090686	30
ENSG00000090776	89
ENSG00000090857	18
ENSG00000090861	46
ENSG00000090863	43
ENSG00000090889	65
ENSG00000090905	79
ENSG00000090924	22
ENSG00000090932	20
ENSG00000090971	12
ENSG00000090975	17
ENSG00000090989	38
ENSG00000091009	23
ENSG00000091010	34
ENSG00000091039	45
ENSG00000091073	27
ENSG00000091106	45
ENSG00000091127	24
ENSG00000091128	13
ENSG00000091129	46
ENSG00000091136	101
ENSG00000091137	260
ENSG00000091138	57
ENSG00000091140	70
ENSG00000091157	15
ENSG00000091164	50
ENSG00000091181	83
ENSG00000091262	118
ENSG00000091317	17
ENSG00000091409	263
ENSG00000091428	47
ENSG00000091436	49
ENSG00000091482	18
ENSG00000091483	110
ENSG00000091490	12
ENSG00000091513	345
ENSG00000091527	23
ENSG00000091536	38
ENSG00000091542	26
ENSG00000091583	229
ENSG00000091592	114
ENSG00000091622	14
ENSG00000091640	15
ENSG00000091651	44
ENSG00000091656	21
ENSG00000091664	26
ENSG00000091704	23
ENSG00000091732	36
ENSG00000091831	2980
ENSG00000091844	29
ENSG00000091879	400
ENSG00000091947	8
ENSG00000091972	105
ENSG00000091986	22
ENSG00000092009	115
ENSG00000092010	97
ENSG00000092020	22
ENSG00000092036	22
ENSG00000092051	9
ENSG00000092054	256
ENSG00000092067	72
ENSG00000092068	28
ENSG00000092094	30
ENSG00000092096	15
ENSG00000092098	94
ENSG00000092108	40
ENSG00000092140	17
ENSG00000092148	36
ENSG00000092199	187
ENSG00000092200	39
ENSG00000092201	93
ENSG00000092203	36
ENSG00000092208	78
ENSG00000092295	130
ENSG00000092330	73
ENSG00000092345	73
ENSG00000092377	13
ENSG00000092421	31
ENSG00000092439	147
ENSG00000092445	68
ENSG00000092470	19
ENSG00000092529	121
ENSG00000092531	102
ENSG00000092607	19
ENSG00000092621	104
ENSG00000092758	44
ENSG00000092820	486
ENSG00000092841	60
ENSG00000092847	99
ENSG00000092850	17
ENSG00000092853	71
ENSG00000092871	26
ENSG00000092929	60
ENSG00000092931	7
ENSG00000092964	103
ENSG00000092969	283
ENSG00000092978	18
ENSG00000093000	47
ENSG00000093009	65
ENSG00000093010	1744
ENSG00000093072	37
ENSG00000093144	22
ENSG00000093167	27
ENSG00000093183	9
ENSG00000093217	16
ENSG00000094631	323
ENSG00000094661	4
ENSG00000094755	21
ENSG00000094796	21
ENSG00000094804	134
ENSG00000094841	14
ENSG00000094880	90
ENSG00000094914	60
ENSG00000094916	199
ENSG00000094963	39
ENSG00000094975	10
ENSG00000095002	734
ENSG00000095015	162
ENSG00000095059	49
ENSG00000095066	30
ENSG00000095110	4
ENSG00000095139	59
ENSG00000095203	19
ENSG00000095209	25
ENSG00000095261	71
ENSG00000095303	257
ENSG00000095319	33
ENSG00000095321	35
ENSG00000095370	24
ENSG00000095380	22
ENSG00000095383	17
ENSG00000095397	31
ENSG00000095464	25
ENSG00000095485	16
ENSG00000095539	18
ENSG00000095564	43
ENSG00000095574	11
ENSG00000095585	62
ENSG00000095587	16
ENSG00000095596	52
ENSG00000095627	14
ENSG00000095637	71
ENSG00000095713	24
ENSG00000095739	36
ENSG00000095752	152
ENSG00000095777	31
ENSG00000095787	43
ENSG00000095794	121
ENSG00000095906	26
ENSG00000095917	13
ENSG00000095932	5
ENSG00000095951	40
ENSG00000095970	138
ENSG00000095981	16
ENSG00000096006	46
ENSG00000096060	263
ENSG00000096063	116
ENSG00000096070	11
ENSG00000096080	26
ENSG00000096088	72
ENSG00000096092	13
ENSG00000096093	42
ENSG00000096264	42
ENSG00000096384	297
ENSG00000096395	30
ENSG00000096401	115
ENSG00000096433	98
ENSG00000096654	13
ENSG00000096696	180
ENSG00000096717	1051
ENSG00000096746	70
ENSG00000096872	28
ENSG00000096968	1404
ENSG00000096996	107
ENSG00000097007	780
ENSG00000097021	32
ENSG00000097033	67
ENSG00000097046	84
ENSG00000097096	3
ENSG00000099139	83
ENSG00000099194	129
ENSG00000099203	18
ENSG00000099204	53
ENSG00000099219	14
ENSG00000099246	57
ENSG00000099250	273
ENSG00000099256	21
ENSG00000099260	16
ENSG00000099282	21
ENSG00000099284	39
ENSG00000099290	22
ENSG00000099308	18
ENSG00000099326	45
ENSG00000099330	7
ENSG00000099331	70
ENSG00000099337	18
ENSG00000099338	6
ENSG00000099341	86
ENSG00000099364	19
ENSG00000099365	23
ENSG00000099377	20
ENSG00000099381	69
ENSG00000099385	21
ENSG00000099399	24
ENSG00000099617	31
ENSG00000099622	72
ENSG00000099624	29
ENSG00000099625	11
ENSG00000099715	33
ENSG00000099721	15
ENSG00000099769	61
ENSG00000099783	133
ENSG00000099785	18
ENSG00000099795	27
ENSG00000099797	41
ENSG00000099800	35
ENSG00000099804	160
ENSG00000099810	80
ENSG00000099812	15
ENSG00000099814	19
ENSG00000099817	170
ENSG00000099821	49
ENSG00000099822	50
ENSG00000099834	22
ENSG00000099840	7
ENSG00000099849	23
ENSG00000099860	60
ENSG00000099864	23
ENSG00000099866	35
ENSG00000099875	38
ENSG00000099889	41
ENSG00000099899	25
ENSG00000099901	78
ENSG00000099904	31
ENSG00000099910	24
ENSG00000099917	61
ENSG00000099937	62
ENSG00000099940	54
ENSG00000099942	206
ENSG00000099949	28
ENSG00000099953	74
ENSG00000099954	16
ENSG00000099956	338
ENSG00000099957	23
ENSG00000099958	21
ENSG00000099960	13
ENSG00000099968	38
ENSG00000099974	10
ENSG00000099977	36
ENSG00000099985	147
ENSG00000099991	47
ENSG00000099992	34
ENSG00000099994	18
ENSG00000099995	90
ENSG00000099998	20
ENSG00000099999	3
ENSG00000100003	40
ENSG00000100012	11
ENSG00000100014	32
ENSG00000100023	26
ENSG00000100024	22
ENSG00000100027	12
ENSG00000100028	108
ENSG00000100029	55
ENSG00000100030	1980
ENSG00000100031	198
ENSG00000100033	84
ENSG00000100034	34
ENSG00000100036	2
ENSG00000100038	37
ENSG00000100053	18
ENSG00000100055	17
ENSG00000100056	37
ENSG00000100060	19
ENSG00000100065	49
ENSG00000100068	5
ENSG00000100075	63
ENSG00000100077	50
ENSG00000100078	35
ENSG00000100079	55
ENSG00000100083	97
ENSG00000100084	58
ENSG00000100092	26
ENSG00000100095	21
ENSG00000100097	389
ENSG00000100099	28
ENSG00000100100	16
ENSG00000100104	10
ENSG00000100105	36
ENSG00000100106	46
ENSG00000100109	56
ENSG00000100116	16
ENSG00000100121	9
ENSG00000100122	46
ENSG00000100124	12
ENSG00000100129	69
ENSG00000100138	64
ENSG00000100139	33
ENSG00000100142	122
ENSG00000100146	148
ENSG00000100147	20
ENSG00000100150	41
ENSG00000100151	72
ENSG00000100154	21
ENSG00000100156	12
ENSG00000100162	21
ENSG00000100167	25
ENSG00000100170	101
ENSG00000100191	13
ENSG00000100196	12
ENSG00000100197	945
ENSG00000100201	156
ENSG00000100206	48
ENSG00000100207	46
ENSG00000100209	21
ENSG00000100211	46
ENSG00000100216	45
ENSG00000100218	10
ENSG00000100219	229
ENSG00000100220	52
ENSG00000100221	23
ENSG00000100225	72
ENSG00000100226	31
ENSG00000100227	43
ENSG00000100228	14
ENSG00000100234	268
ENSG00000100239	29
ENSG00000100241	39
ENSG00000100242	66
ENSG00000100243	93
ENSG00000100246	17
ENSG00000100249	10
ENSG00000100253	17
ENSG00000100258	11
ENSG00000100263	22
ENSG00000100266	58
ENSG00000100271	16
ENSG00000100276	12
ENSG00000100280	90
ENSG00000100281	21
ENSG00000100284	55
ENSG00000100285	69
ENSG00000100288	34
ENSG00000100290	84
ENSG00000100292	945
ENSG00000100294	19
ENSG00000100296	45
ENSG00000100297	119
ENSG00000100298	72
ENSG00000100299	121
ENSG00000100300	135
ENSG00000100302	26
ENSG00000100304	24
ENSG00000100307	51
ENSG00000100311	315
ENSG00000100312	36
ENSG00000100314	7
ENSG00000100316	97
ENSG00000100319	13
ENSG00000100320	67
ENSG00000100321	26
ENSG00000100324	122
ENSG00000100325	25
ENSG00000100330	51
ENSG00000100335	27
ENSG00000100336	12
ENSG00000100341	10
ENSG00000100342	169
ENSG00000100344	247
ENSG00000100345	362
ENSG00000100346	29
ENSG00000100347	49
ENSG00000100348	47
ENSG00000100350	17
ENSG00000100351	73
ENSG00000100353	77
ENSG00000100354	50
ENSG00000100359	30
ENSG00000100360	22
ENSG00000100362	43
ENSG00000100364	17
ENSG00000100365	77
ENSG00000100368	95
ENSG00000100372	27
ENSG00000100373	28
ENSG00000100376	14
ENSG00000100379	26
ENSG00000100380	69
ENSG00000100385	147
ENSG00000100387	392
ENSG00000100393	1059
ENSG00000100395	39
ENSG00000100399	9
ENSG00000100401	132
ENSG00000100403	25
ENSG00000100410	29
ENSG00000100412	52
ENSG00000100413	21
ENSG00000100416	27
ENSG00000100417	27
ENSG00000100418	11
ENSG00000100422	38
ENSG00000100425	42
ENSG00000100426	15
ENSG00000100427	62
ENSG00000100429	35
ENSG00000100433	24
ENSG00000100439	8
ENSG00000100441	12
ENSG00000100442	37
ENSG00000100445	9
ENSG00000100448	126
ENSG00000100450	28
ENSG00000100453	274
ENSG00000100461	25
ENSG00000100462	224
ENSG00000100473	69
ENSG00000100478	14
ENSG00000100479	32
ENSG00000100483	8
ENSG00000100485	46
ENSG00000100490	19
ENSG00000100503	57
ENSG00000100504	56
ENSG00000100505	34
ENSG00000100519	119
ENSG00000100522	13
ENSG00000100523	22
ENSG00000100526	52
ENSG00000100528	11
ENSG00000100532	17
ENSG00000100554	39
ENSG00000100557	9
ENSG00000100558	13
ENSG00000100564	17
ENSG00000100565	3
ENSG00000100567	155
ENSG00000100568	39
ENSG00000100575	18
ENSG00000100577	67
ENSG00000100578	27
ENSG00000100580	9
ENSG00000100583	4
ENSG00000100591	54
ENSG00000100592	41
ENSG00000100593	7
ENSG00000100596	34
ENSG00000100599	25
ENSG00000100600	69
ENSG00000100601	20
ENSG00000100603	100
ENSG00000100604	236
ENSG00000100605	30
ENSG00000100612	18
ENSG00000100614	71
ENSG00000100625	17
ENSG00000100626	11
ENSG00000100628	31
ENSG00000100629	16
ENSG00000100632	53
ENSG00000100644	2763
ENSG00000100647	14
ENSG00000100650	81
ENSG00000100652	59
ENSG00000100664	53
ENSG00000100665	62
