orf_id_a	orf_id_b	result	experiment	source
3068	6845	0.0	testing_y2h_v3	test_space_y2h_v3
3068	6895		testing_y2h_v3	test_space_y2h_v3
3068	6904		testing_y2h_v3	test_space_y2h_v3
3068	6983		testing_y2h_v3	test_space_y2h_v3
3068	8479	0.0	testing_y2h_v3	test_space_y2h_v3
3068	8967	0.0	testing_y2h_v3	test_space_y2h_v3
3068	9124	0.0	testing_y2h_v3	test_space_y2h_v3
3068	9383		testing_y2h_v3	test_space_y2h_v3
3068	9638	0.0	testing_y2h_v3	test_space_y2h_v3
3068	10102	0.0	testing_y2h_v3	test_space_y2h_v3
3068	10369	1.0	testing_y2h_v3	test_space_y2h_v3
3068	10591	1.0	testing_y2h_v3	test_space_y2h_v3
3068	10716	0.0	testing_y2h_v3	test_space_y2h_v3
3068	11738		testing_y2h_v2	test_space_y2h_v2
3068	11738	1.0	testing_y2h_v3	test_space_y2h_v3
3068	11769	0.0	testing_y2h_v3	RRS
3068	11769	0.0	testing_y2h_v1	RRS
3068	11769	0.0	testing_y2h_v2	RRS
3068	11943		testing_y2h_v2	test_space_y2h_v2
3068	11943		testing_y2h_v3	test_space_y2h_v3
3068	12064	0.0	testing_y2h_v3	test_space_y2h_v3
3068	13003	1.0	testing_y2h_v3	test_space_y2h_v3
3068	13022	0.0	testing_y2h_v3	test_space_y2h_v3
3068	54699	0.0	testing_y2h_v3	test_space_y2h_v3
3068	55073		testing_y2h_v2	test_space_y2h_v2
3068	55073	0.0	testing_y2h_v3	test_space_y2h_v3
3068	55633	0.0	testing_y2h_v3	test_space_y2h_v3
3068	70242		testing_y2h_v3	test_space_y2h_v3
3068	70257		testing_y2h_v2	test_space_y2h_v2
3068	70473		testing_y2h_v3	test_space_y2h_v3
3068	71191		testing_y2h_v3	test_space_y2h_v3
3068	71252	0.0	testing_y2h_v3	test_space_y2h_v3
3068	71258		testing_y2h_v3	test_space_y2h_v3
3068	71453	0.0	testing_y2h_v3	test_space_y2h_v3
3068	71469	0.0	testing_y2h_v3	test_space_y2h_v3
3068	72067		testing_y2h_v3	test_space_y2h_v3
3068	72155		testing_y2h_v3	test_space_y2h_v3
3068	100015595	0.0	testing_y2h_v3	test_space_y2h_v3
3068	100015985		testing_y2h_v3	test_space_y2h_v3
3068	100016041		testing_y2h_v3	test_space_y2h_v3
3068	100016074		testing_y2h_v3	test_space_y2h_v3
3084	10891	0.0	testing_y2h_v3	Lit_BM_13
3084	10891	0.0	testing_y2h_v1	Lit_BM_13
3084	10891	0.0	testing_y2h_v2	Lit_BM_13
3087	71469	0.0	testing_y2h_v3	Lit_BM_13
3087	71469	0.0	testing_y2h_v1	Lit_BM_13
3087	71469	0.0	testing_y2h_v2	Lit_BM_13
3090	4259	0.0	testing_y2h_v3	test_space_y2h_v3
3090	8400	0.0	testing_y2h_v3	test_space_y2h_v3
3090	11743	0.0	testing_y2h_v3	test_space_y2h_v3
3097	6119		testing_y2h_v1	test_space_y2h_v1
3134	54354	0.0	testing_y2h_v3	test_space_y2h_v3
3148	6466	1.0	testing_y2h_v2	test_space_y2h_v2
3148	72033	0.0	testing_y2h_v3	RRS
3148	72033	0.0	testing_y2h_v1	RRS
3148	100015985	0.0	testing_y2h_v2	test_space_y2h_v2
3203	70882	0.0	testing_y2h_v3	RRS
3203	70882	0.0	testing_y2h_v1	RRS
3221	10650	0.0	testing_y2h_v1	test_space_y2h_v1
3248	100016085	0.0	testing_y2h_v3	RRS
3248	100016085	0.0	testing_y2h_v1	RRS
3254	8316	0.0	testing_y2h_v3	Lit_BM_13
3254	8316	0.0	testing_y2h_v1	Lit_BM_13
3254	8316	0.0	testing_y2h_v2	Lit_BM_13
3256	10596		testing_y2h_v3	RRS
3256	10596	0.0	testing_y2h_v1	RRS
3257	53883	0.0	testing_y2h_v3	RRS
3257	53883	0.0	testing_y2h_v1	RRS
3257	53883	0.0	testing_y2h_v2	RRS
3261	9383	0.0	testing_y2h_v3	RRS
3261	9383	0.0	testing_y2h_v1	RRS
3301	6418	0.0	testing_y2h_v3	RRS
3301	6418	0.0	testing_y2h_v1	RRS
3317	71823	0.0	testing_y2h_v3	test_space_y2h_v3
3340	6466	1.0	testing_y2h_v2	test_space_y2h_v2
3340	6983	0.0	testing_y2h_v2	test_space_y2h_v2
3340	10876	0.0	testing_y2h_v2	test_space_y2h_v2
3340	12624	1.0	testing_y2h_v2	test_space_y2h_v2
3340	70473	1.0	testing_y2h_v2	test_space_y2h_v2
3343	70263	0.0	testing_y2h_v3	Lit_BM_13
3343	70263	0.0	testing_y2h_v1	Lit_BM_13
3343	70263	0.0	testing_y2h_v2	Lit_BM_13
3348	5821		testing_y2h_v3	RRS
3348	5821		testing_y2h_v1	RRS
3348	71258	1.0	testing_y2h_v3	test_space_y2h_v3
3368	11256	0.0	testing_y2h_v3	Lit_BM_13
3368	11256	0.0	testing_y2h_v1	Lit_BM_13
3368	11256	0.0	testing_y2h_v2	Lit_BM_13
3368	70242	0.0	testing_y2h_v3	Lit_BM_13
3368	70242	0.0	testing_y2h_v1	Lit_BM_13
3368	70242	0.0	testing_y2h_v2	Lit_BM_13
3395	12086	0.0	testing_y2h_v3	RRS
3395	12086	0.0	testing_y2h_v1	RRS
3395	12086	0.0	testing_y2h_v2	RRS
3399	4430	0.0	testing_y2h_v1	test_space_y2h_v1
3399	10250	0.0	testing_y2h_v3	Lit_BM_13
3399	10250	0.0	testing_y2h_v1	Lit_BM_13
3399	10250	0.0	testing_y2h_v2	Lit_BM_13
3401	6683	0.0	testing_y2h_v3	RRS
3401	6683	0.0	testing_y2h_v1	RRS
3416	71997	0.0	testing_y2h_v3	RRS
3416	71997	0.0	testing_y2h_v1	RRS
3416	71997	0.0	testing_y2h_v2	RRS
3425	71679		testing_y2h_v3	test_space_y2h_v3
3464	3511	0.0	testing_y2h_v2	test_space_y2h_v2
3464	4798	0.0	testing_y2h_v2	test_space_y2h_v2
3464	6466	0.0	testing_y2h_v2	test_space_y2h_v2
3464	7339	0.0	testing_y2h_v2	test_space_y2h_v2
3464	10163	0.0	testing_y2h_v2	test_space_y2h_v2
3464	10409	0.0	testing_y2h_v2	test_space_y2h_v2
3464	12624	0.0	testing_y2h_v2	test_space_y2h_v2
3464	12984		testing_y2h_v2	test_space_y2h_v2
3464	70473	0.0	testing_y2h_v2	test_space_y2h_v2
3464	71334	0.0	testing_y2h_v2	test_space_y2h_v2
3495	70512	0.0	testing_y2h_v1	test_space_y2h_v1
3501	71467	0.0	testing_y2h_v3	RRS
3501	71467	0.0	testing_y2h_v1	RRS
3527	11584	1.0	testing_y2h_v3	RRS
3527	11584	0.0	testing_y2h_v1	RRS
3527	11584	0.0	testing_y2h_v2	RRS
3528	4289	0.0	testing_y2h_v3	RRS
3528	4289	0.0	testing_y2h_v1	RRS
3535	10996	0.0	testing_y2h_v1	test_space_y2h_v1
3535	11723	0.0	testing_y2h_v1	test_space_y2h_v1
3552	5066	0.0	testing_y2h_v1	test_space_y2h_v1
3552	10705	0.0	testing_y2h_v2	test_space_y2h_v2
3552	71880	0.0	testing_y2h_v3	RRS
3552	71880	0.0	testing_y2h_v1	RRS
3568	7699	0.0	testing_y2h_v3	Lit_BM_13
3568	7699	0.0	testing_y2h_v1	Lit_BM_13
3568	7699	0.0	testing_y2h_v2	Lit_BM_13
3568	10640	0.0	testing_y2h_v2	test_space_y2h_v2
3568	11400	0.0	testing_y2h_v3	Lit_BM_13
3568	11400	0.0	testing_y2h_v1	Lit_BM_13
3568	11400	0.0	testing_y2h_v2	Lit_BM_13
3568	53053	0.0	testing_y2h_v2	test_space_y2h_v2
3568	71191		testing_y2h_v2	test_space_y2h_v2
3571	10952	0.0	testing_y2h_v3	RRS
3571	10952	0.0	testing_y2h_v1	RRS
3571	10952	0.0	testing_y2h_v2	RRS
3585	4979	1.0	testing_y2h_v3	Lit_BM_13
3585	4979	1.0	testing_y2h_v1	Lit_BM_13
3585	4979	1.0	testing_y2h_v2	Lit_BM_13
3585	11750	0.0	testing_y2h_v1	test_space_y2h_v1
3585	11750	0.0	testing_y2h_v3	test_space_y2h_v3
3594	5760		testing_y2h_v3	RRS
3594	5760	0.0	testing_y2h_v1	RRS
3594	52993	0.0	testing_y2h_v3	test_space_y2h_v3
3598	5066	0.0	testing_y2h_v1	test_space_y2h_v1
3598	5231	0.0	testing_y2h_v1	test_space_y2h_v1
3598	5231	0.0	testing_y2h_v2	test_space_y2h_v2
3598	5944	0.0	testing_y2h_v1	test_space_y2h_v1
3598	6801	0.0	testing_y2h_v1	test_space_y2h_v1
3598	9550	0.0	testing_y2h_v1	test_space_y2h_v1
3598	9550	0.0	testing_y2h_v2	test_space_y2h_v2
3598	9999	0.0	testing_y2h_v3	Lit_BM_13
3598	9999	0.0	testing_y2h_v1	Lit_BM_13
3598	9999	0.0	testing_y2h_v2	Lit_BM_13
3598	10543	0.0	testing_y2h_v1	test_space_y2h_v1
3598	10876	0.0	testing_y2h_v2	test_space_y2h_v2
3598	11125	0.0	testing_y2h_v2	test_space_y2h_v2
3598	53835	0.0	testing_y2h_v1	test_space_y2h_v1
3598	70257	0.0	testing_y2h_v1	test_space_y2h_v1
3598	70257	0.0	testing_y2h_v2	test_space_y2h_v2
3598	70257	0.0	testing_y2h_v3	test_space_y2h_v3
3598	71334	0.0	testing_y2h_v1	test_space_y2h_v1
3598	71334	0.0	testing_y2h_v2	test_space_y2h_v2
3598	71838	0.0	testing_y2h_v1	test_space_y2h_v1
3598	71924	0.0	testing_y2h_v1	test_space_y2h_v1
3598	71924	0.0	testing_y2h_v2	test_space_y2h_v2
3598	40080553	0.0	testing_y2h_v1	test_space_y2h_v1
3598	100015584	0.0	testing_y2h_v2	test_space_y2h_v2
3598	100015985	0.0	testing_y2h_v2	test_space_y2h_v2
3598	100016103	0.0	testing_y2h_v1	test_space_y2h_v1
3598	100016103	0.0	testing_y2h_v2	test_space_y2h_v2
3617	5294	0.0	testing_y2h_v2	test_space_y2h_v2
3632	5853	0.0	testing_y2h_v3	RRS
3632	5853	0.0	testing_y2h_v1	RRS
3634	53114		testing_y2h_v3	RRS
3634	53114	0.0	testing_y2h_v1	RRS
3634	53114	0.0	testing_y2h_v2	RRS
3673	6292	1.0	testing_y2h_v3	RRS
3673	6292	0.0	testing_y2h_v1	RRS
3673	71980	0.0	testing_y2h_v1	test_space_y2h_v1
3683	100016034	0.0	testing_y2h_v3	RRS
3683	100016034	0.0	testing_y2h_v1	RRS
3706	53726	1.0	testing_y2h_v3	test_space_y2h_v3
3706	53726	1.0	testing_y2h_v3	Lit_BM_13
3706	53726	0.0	testing_y2h_v1	Lit_BM_13
3706	53726	0.0	testing_y2h_v2	Lit_BM_13
3709	100016103	0.0	testing_y2h_v3	RRS
3709	100016103	0.0	testing_y2h_v1	RRS
3709	100016103	0.0	testing_y2h_v2	RRS
3721	72100	0.0	testing_y2h_v3	Lit_BM_13
3721	72100	0.0	testing_y2h_v1	Lit_BM_13
3721	72100	0.0	testing_y2h_v2	Lit_BM_13
3729	6863		testing_y2h_v3	RRS
3729	6863	0.0	testing_y2h_v1	RRS
3740	4421	0.0	testing_y2h_v2	test_space_y2h_v2
3740	5821		testing_y2h_v2	test_space_y2h_v2
3740	11126		testing_y2h_v2	test_space_y2h_v2
3740	11259	0.0	testing_y2h_v2	test_space_y2h_v2
3740	11373	0.0	testing_y2h_v2	test_space_y2h_v2
3740	11818	0.0	testing_y2h_v2	test_space_y2h_v2
3740	12368		testing_y2h_v2	test_space_y2h_v2
3740	53726	0.0	testing_y2h_v1	test_space_y2h_v1
3740	53726	0.0	testing_y2h_v2	test_space_y2h_v2
3740	53726	0.0	testing_y2h_v3	Lit_BM_13
3740	53726	0.0	testing_y2h_v1	Lit_BM_13
3740	53726	0.0	testing_y2h_v2	Lit_BM_13
3740	53774	0.0	testing_y2h_v2	test_space_y2h_v2
3740	54579		testing_y2h_v2	test_space_y2h_v2
3741	10961	0.0	testing_y2h_v3	Lit_BM_13
3741	10961	0.0	testing_y2h_v1	Lit_BM_13
3741	10961	0.0	testing_y2h_v2	Lit_BM_13
3753	52993	0.0	testing_y2h_v1	test_space_y2h_v1
3756	8543	0.0	testing_y2h_v1	test_space_y2h_v1
3788	4384	0.0	testing_y2h_v3	Lit_BM_13
3788	4384	0.0	testing_y2h_v1	Lit_BM_13
3788	4384	0.0	testing_y2h_v2	Lit_BM_13
3788	7996	0.0	testing_y2h_v3	RRS
3788	7996	0.0	testing_y2h_v1	RRS
3788	9751		testing_y2h_v3	RRS
3788	9751	0.0	testing_y2h_v1	RRS
3788	10108	0.0	testing_y2h_v3	Lit_BM_13
3788	10108	0.0	testing_y2h_v1	Lit_BM_13
3788	10108	0.0	testing_y2h_v2	Lit_BM_13
3788	11473	1.0	testing_y2h_v3	Lit_BM_13
3788	11473	0.0	testing_y2h_v1	Lit_BM_13
3788	11473	0.0	testing_y2h_v2	Lit_BM_13
3788	55307	0.0	testing_y2h_v3	Lit_BM_13
3788	55307	0.0	testing_y2h_v1	Lit_BM_13
3788	55307	0.0	testing_y2h_v2	Lit_BM_13
3788	71149	0.0	testing_y2h_v3	Lit_BM_13
3788	71149	0.0	testing_y2h_v1	Lit_BM_13
3788	71149	0.0	testing_y2h_v2	Lit_BM_13
3788	71955	0.0	testing_y2h_v3	RRS
3788	71955	0.0	testing_y2h_v1	RRS
3788	71980	1.0	testing_y2h_v3	Lit_BM_13
3788	71980	1.0	testing_y2h_v1	Lit_BM_13
3788	71980	1.0	testing_y2h_v2	Lit_BM_13
3788	100069279	0.0	testing_y2h_v3	Lit_BM_13
3788	100069279	0.0	testing_y2h_v1	Lit_BM_13
3788	100069279	0.0	testing_y2h_v2	Lit_BM_13
3836	53774	0.0	testing_y2h_v1	test_space_y2h_v1
3842	6755	0.0	testing_y2h_v3	RRS
3842	6755	0.0	testing_y2h_v1	RRS
3842	6755	0.0	testing_y2h_v2	RRS
3910	11805	0.0	testing_y2h_v3	Lit_BM_13
3910	11805	0.0	testing_y2h_v1	Lit_BM_13
3910	11805	0.0	testing_y2h_v2	Lit_BM_13
3934	13142	0.0	testing_y2h_v3	RRS
3934	13142	0.0	testing_y2h_v1	RRS
3951	100016034	0.0	testing_y2h_v3	RRS
3951	100016034	0.0	testing_y2h_v1	RRS
3954	11334		testing_y2h_v3	test_space_y2h_v3
4004	5853	0.0	testing_y2h_v3	RRS
4004	5853	0.0	testing_y2h_v1	RRS
4004	5853	0.0	testing_y2h_v2	RRS
4004	6853		testing_y2h_v3	Lit_BM_13
4004	6853	0.0	testing_y2h_v1	Lit_BM_13
4004	6853	0.0	testing_y2h_v2	Lit_BM_13
4004	70284	0.0	testing_y2h_v3	Lit_BM_13
4004	70284	0.0	testing_y2h_v1	Lit_BM_13
4004	70284	0.0	testing_y2h_v2	Lit_BM_13
4013	54526	0.0	testing_y2h_v3	RRS
4013	54526	0.0	testing_y2h_v1	RRS
4013	54526	0.0	testing_y2h_v2	RRS
4040	4421		testing_y2h_v3	test_space_y2h_v3
4040	5492		testing_y2h_v3	test_space_y2h_v3
4040	5645	0.0	testing_y2h_v3	test_space_y2h_v3
4040	11126		testing_y2h_v3	test_space_y2h_v3
4040	11373	0.0	testing_y2h_v3	test_space_y2h_v3
4040	12368		testing_y2h_v3	test_space_y2h_v3
4040	12894		testing_y2h_v3	test_space_y2h_v3
4040	53726	0.0	testing_y2h_v3	test_space_y2h_v3
4040	54230	0.0	testing_y2h_v3	test_space_y2h_v3
4040	54579		testing_y2h_v3	test_space_y2h_v3
4040	55122		testing_y2h_v3	test_space_y2h_v3
4062	53584	0.0	testing_y2h_v3	RRS
4062	53584	0.0	testing_y2h_v1	RRS
4085	4384	0.0	testing_y2h_v3	Lit_BM_13
4085	4384	0.0	testing_y2h_v1	Lit_BM_13
4085	4384	0.0	testing_y2h_v2	Lit_BM_13
4085	55307	1.0	testing_y2h_v1	test_space_y2h_v1
4085	55307	1.0	testing_y2h_v3	test_space_y2h_v3
4097	5281	0.0	testing_y2h_v1	test_space_y2h_v1
4097	11738		testing_y2h_v1	test_space_y2h_v1
4097	11805	0.0	testing_y2h_v3	Lit_BM_13
4097	11805	0.0	testing_y2h_v1	Lit_BM_13
4097	11805	0.0	testing_y2h_v2	Lit_BM_13
4107	53322	1.0	testing_y2h_v3	Lit_BM_13
4107	53322	1.0	testing_y2h_v1	Lit_BM_13
4107	53322	1.0	testing_y2h_v2	Lit_BM_13
4123	8409	0.0	testing_y2h_v3	Lit_BM_13
4123	8409	0.0	testing_y2h_v1	Lit_BM_13
4123	8409	0.0	testing_y2h_v2	Lit_BM_13
4137	71673	0.0	testing_y2h_v3	Lit_BM_13
4137	71673	0.0	testing_y2h_v1	Lit_BM_13
4137	71673	0.0	testing_y2h_v2	Lit_BM_13
4139	53883	0.0	testing_y2h_v3	RRS
4139	53883	0.0	testing_y2h_v1	RRS
4139	53883	0.0	testing_y2h_v2	RRS
4263	71353	0.0	testing_y2h_v3	RRS
4263	71353	0.0	testing_y2h_v1	RRS
4299	40080562	0.0	testing_y2h_v3	RRS
4299	40080562	0.0	testing_y2h_v1	RRS
4338	5821		testing_y2h_v2	test_space_y2h_v2
4350	5564		testing_y2h_v3	test_space_y2h_v3
4350	70075		testing_y2h_v3	Lit_BM_13
4350	70075	0.0	testing_y2h_v1	Lit_BM_13
4350	70075	0.0	testing_y2h_v2	Lit_BM_13
4350	70512		testing_y2h_v3	test_space_y2h_v3
4350	71767	0.0	testing_y2h_v3	RRS
4350	71767	0.0	testing_y2h_v1	RRS
4351	6119		testing_y2h_v3	test_space_y2h_v3
4453	5126	1.0	testing_y2h_v3	Lit_BM_13
4453	5126	0.0	testing_y2h_v1	Lit_BM_13
4453	5126	0.0	testing_y2h_v2	Lit_BM_13
4453	10891	0.0	testing_y2h_v3	Lit_BM_13
4453	10891	0.0	testing_y2h_v1	Lit_BM_13
4453	10891	0.0	testing_y2h_v2	Lit_BM_13
4461	7323		testing_y2h_v3	test_space_y2h_v3
4461	54579		testing_y2h_v3	test_space_y2h_v3
4467	11757		testing_y2h_v3	RRS
4467	11757	0.0	testing_y2h_v1	RRS
4489	10823	1.0	testing_y2h_v1	test_space_y2h_v1
4489	10823	1.0	testing_y2h_v3	Lit_BM_13
4489	10823	1.0	testing_y2h_v1	Lit_BM_13
4489	10823	1.0	testing_y2h_v2	Lit_BM_13
4489	72017	0.0	testing_y2h_v3	RRS
4489	72017	0.0	testing_y2h_v1	RRS
4489	72017	0.0	testing_y2h_v2	RRS
4489	100069213	0.0	testing_y2h_v3	Lit_BM_13
4489	100069213	0.0	testing_y2h_v1	Lit_BM_13
4489	100069213	0.0	testing_y2h_v2	Lit_BM_13
4490	5457	0.0	testing_y2h_v3	RRS
4490	5457	0.0	testing_y2h_v1	RRS
4490	5457	0.0	testing_y2h_v2	RRS
4499	11528	0.0	testing_y2h_v3	RRS
4499	11528		testing_y2h_v1	RRS
4499	11528		testing_y2h_v2	RRS
4499	11899	0.0	testing_y2h_v3	RRS
4499	11899	0.0	testing_y2h_v1	RRS
4511	9999	0.0	testing_y2h_v2	test_space_y2h_v2
4516	10823	0.0	testing_y2h_v1	test_space_y2h_v1
4516	11240	0.0	testing_y2h_v1	test_space_y2h_v1
4516	11334	0.0	testing_y2h_v1	test_space_y2h_v1
4516	11723	0.0	testing_y2h_v1	test_space_y2h_v1
4516	11817	0.0	testing_y2h_v1	test_space_y2h_v1
4516	13787	0.0	testing_y2h_v1	test_space_y2h_v1
4516	52987	0.0	testing_y2h_v1	test_space_y2h_v1
4516	52993	0.0	testing_y2h_v1	test_space_y2h_v1
4516	54975	0.0	testing_y2h_v1	test_space_y2h_v1
4516	54975	0.0	testing_y2h_v3	test_space_y2h_v3
4516	71402	0.0	testing_y2h_v1	test_space_y2h_v1
4516	71894	0.0	testing_y2h_v1	test_space_y2h_v1
4535	5439		testing_y2h_v1	test_space_y2h_v1
4535	8400	0.0	testing_y2h_v1	test_space_y2h_v1
4535	11163	0.0	testing_y2h_v1	test_space_y2h_v1
4535	12624	0.0	testing_y2h_v1	test_space_y2h_v1
4535	12913	1.0	testing_y2h_v1	test_space_y2h_v1
4535	100015630	0.0	testing_y2h_v1	test_space_y2h_v1
4554	100067572	0.0	testing_y2h_v3	RRS
4554	100067572	0.0	testing_y2h_v1	RRS
4616	4689	1.0	testing_y2h_v3	test_space_y2h_v3
4616	6490	1.0	testing_y2h_v3	Lit_BM_13
4616	6490		testing_y2h_v1	Lit_BM_13
4616	6490		testing_y2h_v2	Lit_BM_13
4616	6588	0.0	testing_y2h_v3	test_space_y2h_v3
4616	9919	1.0	testing_y2h_v3	Lit_BM_13
4616	9919		testing_y2h_v1	Lit_BM_13
4616	9919		testing_y2h_v2	Lit_BM_13
4616	9999	0.0	testing_y2h_v3	Lit_BM_13
4616	9999		testing_y2h_v1	Lit_BM_13
4616	9999		testing_y2h_v2	Lit_BM_13
4616	10352		testing_y2h_v3	test_space_y2h_v3
4616	10493	0.0	testing_y2h_v3	Lit_BM_13
4616	10493		testing_y2h_v1	Lit_BM_13
4616	10493		testing_y2h_v2	Lit_BM_13
4616	10598	0.0	testing_y2h_v3	Lit_BM_13
4616	10598		testing_y2h_v1	Lit_BM_13
4616	10598		testing_y2h_v2	Lit_BM_13
4616	10608	1.0	testing_y2h_v3	test_space_y2h_v3
4616	10650	0.0	testing_y2h_v3	Lit_BM_13
4616	10650		testing_y2h_v1	Lit_BM_13
4616	10650		testing_y2h_v2	Lit_BM_13
4616	11100	0.0	testing_y2h_v3	Lit_BM_13
4616	11100		testing_y2h_v1	Lit_BM_13
4616	11100		testing_y2h_v2	Lit_BM_13
4616	11129	0.0	testing_y2h_v3	RRS
4616	11129		testing_y2h_v1	RRS
4616	11208	0.0	testing_y2h_v3	Lit_BM_13
4616	11208		testing_y2h_v1	Lit_BM_13
4616	11208		testing_y2h_v2	Lit_BM_13
4616	11403		testing_y2h_v3	Lit_BM_13
4616	11403		testing_y2h_v1	Lit_BM_13
4616	11403		testing_y2h_v2	Lit_BM_13
4616	11407		testing_y2h_v3	Lit_BM_13
4616	11407		testing_y2h_v1	Lit_BM_13
4616	11407		testing_y2h_v2	Lit_BM_13
4616	12304		testing_y2h_v3	Lit_BM_13
4616	12304	0.0	testing_y2h_v1	Lit_BM_13
4616	12304	0.0	testing_y2h_v2	Lit_BM_13
4616	52584	0.0	testing_y2h_v3	test_space_y2h_v3
4616	52987		testing_y2h_v3	Lit_BM_13
4616	52987		testing_y2h_v1	Lit_BM_13
4616	52987		testing_y2h_v2	Lit_BM_13
4616	53322	0.0	testing_y2h_v3	Lit_BM_13
4616	53322		testing_y2h_v1	Lit_BM_13
4616	53322		testing_y2h_v2	Lit_BM_13
4616	53448		testing_y2h_v3	Lit_BM_13
4616	53448		testing_y2h_v1	Lit_BM_13
4616	53448		testing_y2h_v2	Lit_BM_13
4616	70471		testing_y2h_v1	test_space_y2h_v1
4616	70731	0.0	testing_y2h_v3	RRS
4616	70731		testing_y2h_v1	RRS
4616	70731		testing_y2h_v2	RRS
4616	71621	0.0	testing_y2h_v3	Lit_BM_13
4616	71621		testing_y2h_v1	Lit_BM_13
4616	71621		testing_y2h_v2	Lit_BM_13
4616	100064144		testing_y2h_v3	test_space_y2h_v3
4623	4775	0.0	testing_y2h_v1	test_space_y2h_v1
4623	8365	0.0	testing_y2h_v1	test_space_y2h_v1
4623	8409	0.0	testing_y2h_v1	test_space_y2h_v1
4623	9124	0.0	testing_y2h_v1	test_space_y2h_v1
4623	9553	0.0	testing_y2h_v1	test_space_y2h_v1
4682	14007	0.0	testing_y2h_v3	RRS
4682	14007	0.0	testing_y2h_v1	RRS
4687	4735		testing_y2h_v3	Lit_BM_13
4687	4735	0.0	testing_y2h_v1	Lit_BM_13
4687	4735	0.0	testing_y2h_v2	Lit_BM_13
4687	11805	0.0	testing_y2h_v1	test_space_y2h_v1
4687	11805	0.0	testing_y2h_v3	Lit_BM_13
4687	11805	0.0	testing_y2h_v1	Lit_BM_13
4687	11805	0.0	testing_y2h_v2	Lit_BM_13
4687	52987	0.0	testing_y2h_v3	Lit_BM_13
4687	52987	0.0	testing_y2h_v1	Lit_BM_13
4687	52987	0.0	testing_y2h_v2	Lit_BM_13
4687	70473	0.0	testing_y2h_v1	test_space_y2h_v1
4687	40080553	0.0	testing_y2h_v3	Lit_BM_13
4687	40080553	0.0	testing_y2h_v1	Lit_BM_13
4687	40080553	0.0	testing_y2h_v2	Lit_BM_13
4695	6983	0.0	testing_y2h_v2	test_space_y2h_v2
4695	9999	0.0	testing_y2h_v2	test_space_y2h_v2
4695	10876	0.0	testing_y2h_v2	test_space_y2h_v2
4695	12624	0.0	testing_y2h_v2	test_space_y2h_v2
4695	55264	0.0	testing_y2h_v3	RRS
4695	55264		testing_y2h_v1	RRS
4695	70473	0.0	testing_y2h_v2	test_space_y2h_v2
4695	71334	0.0	testing_y2h_v2	test_space_y2h_v2
4703	10409	0.0	testing_y2h_v3	RRS
4703	10409	0.0	testing_y2h_v1	RRS
4703	55040		testing_y2h_v3	RRS
4703	55040	0.0	testing_y2h_v1	RRS
4705	11837	1.0	testing_y2h_v3	Lit_BM_13
4705	11837	0.0	testing_y2h_v1	Lit_BM_13
4705	11837	0.0	testing_y2h_v2	Lit_BM_13
4716	11410	0.0	testing_y2h_v3	RRS
4716	11410	0.0	testing_y2h_v1	RRS
4716	11410	0.0	testing_y2h_v2	RRS
4725	71258		testing_y2h_v1	test_space_y2h_v1
4762	72160		testing_y2h_v3	RRS
4762	72160	0.0	testing_y2h_v1	RRS
4811	7490	0.0	testing_y2h_v3	test_space_y2h_v3
4811	70887	0.0	testing_y2h_v3	RRS
4811	70887	0.0	testing_y2h_v1	RRS
4811	70887	0.0	testing_y2h_v2	RRS
4836	6512		testing_y2h_v3	test_space_y2h_v3
4836	6895	0.0	testing_y2h_v3	test_space_y2h_v3
4836	8110	0.0	testing_y2h_v3	test_space_y2h_v3
4836	11259	0.0	testing_y2h_v3	test_space_y2h_v3
4836	11748	0.0	testing_y2h_v3	test_space_y2h_v3
4836	13006		testing_y2h_v3	test_space_y2h_v3
4836	53726	0.0	testing_y2h_v3	test_space_y2h_v3
4836	70275	0.0	testing_y2h_v3	test_space_y2h_v3
4855	71618	0.0	testing_y2h_v3	RRS
4855	71618	0.0	testing_y2h_v1	RRS
4855	100015528	0.0	testing_y2h_v3	Lit_BM_13
4855	100015528	0.0	testing_y2h_v1	Lit_BM_13
4855	100015528	0.0	testing_y2h_v2	Lit_BM_13
4933	5629	0.0	testing_y2h_v3	RRS
4933	5629	0.0	testing_y2h_v1	RRS
4933	5629	0.0	testing_y2h_v2	RRS
5040	10102	0.0	testing_y2h_v3	RRS
5040	10102	0.0	testing_y2h_v1	RRS
5040	10102	0.0	testing_y2h_v2	RRS
5110	12123	0.0	testing_y2h_v3	RRS
5110	12123	0.0	testing_y2h_v1	RRS
5110	12123	0.0	testing_y2h_v2	RRS
5110	13129		testing_y2h_v3	RRS
5110	13129	0.0	testing_y2h_v1	RRS
5151	12368		testing_y2h_v3	test_space_y2h_v3
5285	7147	0.0	testing_y2h_v1	test_space_y2h_v1
5285	11403	0.0	testing_y2h_v1	test_space_y2h_v1
5285	11807	0.0	testing_y2h_v1	test_space_y2h_v1
5285	54354	0.0	testing_y2h_v1	test_space_y2h_v1
5285	54603	0.0	testing_y2h_v1	test_space_y2h_v1
5285	54855	0.0	testing_y2h_v1	test_space_y2h_v1
5285	55834	0.0	testing_y2h_v1	test_space_y2h_v1
5285	71924	0.0	testing_y2h_v1	test_space_y2h_v1
5285	100015265	0.0	testing_y2h_v1	test_space_y2h_v1
5285	100016119	0.0	testing_y2h_v1	test_space_y2h_v1
5345	10201	0.0	testing_y2h_v3	RRS
