orf_id_a	orf_id_b	Y2H_assay_version	category	result	num_screens
4043	4480	2	HuRI	0.0	1
4062	7617	2	HuRI	0.0	1
4085	71980	2	HuRI	1.0	1
4089	53226	2	HuRI		2
4090	6604	2	HuRI	0.0	2
4111	4111	2	HuRI	0.0	3
4111	71393	2	HuRI	0.0	2
4163	13662	2	HuRI	1.0	1
4163	56711	2	HuRI	1.0	1
4173	6953	2	HuRI	0.0	1
4175	5370	2	HuRI	0.0	1
4175	7617	2	HuRI	0.0	2
4184	8538	2	HuRI	0.0	1
4200	11788	2	HuRI	0.0	1
4218	13000	2	HuRI	0.0	1
4224	6131	2	HuRI		3
4228	5322	2	HuRI	0.0	1
4240	14830	2	HuRI	0.0	1
4270	4973	2	HuRI	1.0	1
4273	7925	2	HuRI	1.0	1
4278	10842	2	HuRI	0.0	1
4297	9746	2	HuRI	0.0	1
4302	4872	2	HuRI	0.0	1
4302	10352	2	HuRI	0.0	2
4302	14830	2	HuRI	0.0	2
4302	100062578	2	HuRI		3
4338	54550	2	HuRI	0.0	1
4350	71953	2	HuRI	1.0	1
4354	9342	2	HuRI	0.0	1
4360	7469	2	HuRI	0.0	1
4378	9301	2	HuRI	0.0	1
4378	9655	2	HuRI	1.0	1
4403	6659	2	HuRI	0.0	1
4403	100000075	2	HuRI	1.0	1
4406	13530	2	HuRI	0.0	2
4418	8186	2	HuRI	0.0	1
4418	13108	2	HuRI	0.0	1
4435	5743	2	HuRI	0.0	1
4453	55726	2	HuRI	1.0	1
4458	12904	2	HuRI	0.0	1
4511	52853	2	HuRI	0.0	1
4511	71280	2	HuRI	1.0	1
4516	13787	2	HuRI		1
4535	13067	2	HuRI	0.0	2
4535	14251	2	HuRI	0.0	1
4548	5793	2	HuRI		2
4586	9637	2	HuRI	0.0	1
4588	12718	2	HuRI	0.0	1
4596	14377	2	HuRI	1.0	1
4689	5431	2	HuRI	1.0	1
4695	13577	2	HuRI	0.0	1
4695	70473	2	HuRI	0.0	2
4695	72096	2	HuRI	0.0	2
4696	7698	2	HuRI	0.0	1
4696	11814	2	HuRI	0.0	3
4696	71001	2	HuRI	0.0	3
4706	100015584	2	HuRI	0.0	1
4709	4814	2	HuRI	0.0	1
4727	56612	2	HuRI		1
4727	100014491	2	HuRI	1.0	3
4727	100015072	2	HuRI	1.0	3
4734	12452	2	HuRI	0.0	1
4755	9297	2	HuRI		1
4771	8127	2	HuRI	0.0	1
4781	13548	2	HuRI	0.0	1
4781	14034	2	HuRI		1
4786	13000	2	HuRI	0.0	1
4786	14830	2	HuRI	0.0	2
4786	70073	2	HuRI	0.0	1
4786	70202	2	HuRI	0.0	1
4786	100014491	2	HuRI	0.0	2
4786	100068998	2	HuRI	0.0	1
4798	5316	2	HuRI	0.0	1
4798	6932	2	HuRI	0.0	1
4798	7439	2	HuRI		2
4798	7626	2	HuRI	0.0	1
4798	7696	2	HuRI	0.0	1
4798	7959	2	HuRI	0.0	1
4798	100064018	2	HuRI	0.0	2
4824	11435	2	HuRI	0.0	1
4852	5231	2	HuRI	1.0	1
4852	6555	2	HuRI	0.0	1
4852	11745	2	HuRI	0.0	2
4862	10195	2	HuRI	0.0	2
4872	5442	2	HuRI	0.0	1
4872	9272	2	HuRI	0.0	1
4872	56482	2	HuRI		1
4884	100015503	2	HuRI	0.0	1
4897	6135	2	HuRI	0.0	1
4982	7127	2	HuRI		2
5002	10821	2	HuRI	0.0	1
5002	14830	2	HuRI		2
5066	56359	2	HuRI	0.0	1
5066	56442	2	HuRI	0.0	2
5081	12368	2	HuRI	0.0	3
5106	11851	2	HuRI	0.0	1
5110	70094	2	HuRI	0.0	2
5119	5693	2	HuRI		1
5119	100062355	2	HuRI	0.0	1
5137	56646	2	HuRI	1.0	1
5184	56442	2	HuRI	0.0	1
5231	7437	2	HuRI	0.0	2
5231	10705	2	HuRI	0.0	1
5231	11367	2	HuRI	0.0	1
5242	14273	2	HuRI	1.0	1
5269	5716	2	HuRI	1.0	2
5271	56285	2	HuRI	0.0	1
5285	7047	2	HuRI		1
5285	12402	2	HuRI		2
5285	53991	2	HuRI	0.0	2
5285	56026	2	HuRI		2
5285	71553	2	HuRI	0.0	1
5285	100014332	2	HuRI	0.0	2
5285	100014381	2	HuRI		3
5286	100014733	2	HuRI	0.0	2
5359	14410	2	HuRI	0.0	1
5359	53428	2	HuRI	0.0	1
5359	54426	2	HuRI	0.0	1
5359	71641	2	HuRI	0.0	1
5359	72064	2	HuRI	0.0	1
5376	70202	2	HuRI	0.0	3
5400	7896	2	HuRI	0.0	1
5400	53235	2	HuRI	0.0	1
5400	71924	2	HuRI	0.0	3
5430	7807	2	HuRI	0.0	1
5431	11745	2	HuRI	0.0	3
5431	56271	2	HuRI	0.0	1
5432	6755	2	HuRI	1.0	2
5432	100069030	2	HuRI		1
5434	12315	2	HuRI	0.0	1
5434	56442	2	HuRI	0.0	1
5450	10904	2	HuRI		1
5460	56442	2	HuRI	0.0	1
5492	8141	2	HuRI		2
5538	12315	2	HuRI	0.0	1
5562	71152	2	HuRI	0.0	1
5593	55882	2	HuRI	0.0	1
5658	13308	2	HuRI	0.0	1
5662	7081	2	HuRI	1.0	1
5662	10057	2	HuRI	0.0	1
5673	40080652	2	HuRI		1
5693	54104	2	HuRI	0.0	1
5712	53053	2	HuRI	0.0	1
5723	13628	2	HuRI	0.0	1
5768	13447	2	HuRI	0.0	1
5793	12430	2	HuRI	0.0	1
5793	54928	2	HuRI		1
5832	9546	2	HuRI	0.0	1
5878	56523	2	HuRI	0.0	1
5881	71258	2	HuRI	0.0	1
5882	7021	2	HuRI	0.0	1
5904	8057	2	HuRI	0.0	2
5916	12315	2	HuRI	0.0	1
5970	53151	2	HuRI	0.0	1
5980	7533	2	HuRI	1.0	1
6006	12074	2	HuRI	0.0	1
6103	10779	2	HuRI	0.0	1
6131	11204	2	HuRI	1.0	3
6131	100069795	2	HuRI	1.0	1
6137	9510	2	HuRI		1
6137	54606	2	HuRI	0.0	2
6137	54746	2	HuRI	0.0	1
6137	55834	2	HuRI	0.0	1
6137	100000231	2	HuRI	0.0	1
6146	7877	2	HuRI	0.0	1
6146	14249	2	HuRI	0.0	1
6186	53842	2	HuRI	0.0	1
6188	53886	2	HuRI	0.0	1
6195	100006402	2	HuRI	0.0	2
6196	6196	2	HuRI	1.0	1
6215	53991	2	HuRI	0.0	1
6231	12918	2	HuRI	0.0	1
6235	6387	2	HuRI	0.0	1
6235	8256	2	HuRI	0.0	1
6243	14523	2	HuRI	0.0	1
6243	71712	2	HuRI	0.0	1
6269	6944	2	HuRI		2
6288	11830	2	HuRI	0.0	1
6292	7014	2	HuRI	0.0	1
6319	7083	2	HuRI	1.0	1
6320	6466	2	HuRI	0.0	1
6320	13581	2	HuRI	0.0	1
6324	54086	2	HuRI	0.0	1
6337	6895	2	HuRI	0.0	1
6367	13628	2	HuRI	0.0	1
6436	70870	2	HuRI	0.0	1
6440	56542	2	HuRI	0.0	1
6440	100064220	2	HuRI	1.0	2
6490	10177	2	HuRI	0.0	1
6582	11642	2	HuRI	0.0	2
6588	14806	2	HuRI	0.0	1
6604	7437	2	HuRI	0.0	1
6636	14138	2	HuRI		1
6671	10711	2	HuRI	1.0	2
6671	12734	2	HuRI	1.0	3
6671	70448	2	HuRI	1.0	3
6722	12950	2	HuRI	1.0	1
6724	10876	2	HuRI	0.0	1
6725	10661	2	HuRI	0.0	1
6735	7617	2	HuRI	0.0	1
6759	7021	2	HuRI	0.0	2
6759	11367	2	HuRI		1
6773	13308	2	HuRI		1
6792	12339	2	HuRI	0.0	1
6795	12181	2	HuRI	0.0	1
6808	10160	2	HuRI		1
6812	7617	2	HuRI	0.0	2
6839	12149	2	HuRI	0.0	1
6869	7564	2	HuRI		1
6869	7933	2	HuRI		1
6869	13177	2	HuRI	0.0	1
6869	71177	2	HuRI		1
6878	14830	2	HuRI	0.0	2
6880	7877	2	HuRI	0.0	1
6884	10980	2	HuRI	0.0	1
6901	55516	2	HuRI		2
6901	100002000	2	HuRI		1
6944	10696	2	HuRI		1
6944	13308	2	HuRI	0.0	3
6953	11642	2	HuRI	0.0	2
6953	56698	2	HuRI	0.0	2
6953	70202	2	HuRI	0.0	1
6961	13548	2	HuRI	0.0	1
6963	53626	2	HuRI	0.0	2
6963	100015161	2	HuRI	0.0	2
6965	11745	2	HuRI	0.0	2
6983	54938	2	HuRI	0.0	2
7011	8352	2	HuRI		1
7011	53053	2	HuRI	0.0	1
7020	52942	2	HuRI	0.0	1
7021	14857	2	HuRI	0.0	1
7021	70257	2	HuRI	0.0	1
7045	54667	2	HuRI	0.0	1
7081	14994	2	HuRI	1.0	1
7083	9383	2	HuRI	1.0	1
7100	10057	2	HuRI	0.0	1
7101	54347	2	HuRI	0.0	3
7104	100069067	2	HuRI	0.0	1
7122	71924	2	HuRI	0.0	1
7146	71310	2	HuRI	0.0	1
7162	54732	2	HuRI	0.0	1
7201	100014421	2	HuRI	0.0	2
7211	10561	2	HuRI	0.0	1
7211	52853	2	HuRI	0.0	3
7211	40080553	2	HuRI	0.0	1
7230	14733	2	HuRI	0.0	1
7233	52901	2	HuRI		2
7239	9157	2	HuRI	0.0	2
7239	14410	2	HuRI	0.0	1
7320	12122	2	HuRI	0.0	1
7323	13628	2	HuRI	0.0	2
7329	10056	2	HuRI	0.0	1
7428	8967	2	HuRI		1
7437	9989	2	HuRI	0.0	1
7437	10522	2	HuRI	0.0	1
7437	14968	2	HuRI	0.0	1
7439	56007	2	HuRI		2
7439	70538	2	HuRI	0.0	3
7439	71427	2	HuRI		1
7439	72117	2	HuRI	0.0	1
7451	53279	2	HuRI	0.0	1
7456	11857	2	HuRI	0.0	1
7505	70924	2	HuRI	1.0	1
7540	71595	2	HuRI	1.0	3
7605	100069062	2	HuRI	0.0	1
7617	9585	2	HuRI	0.0	2
7617	10195	2	HuRI		3
7617	10980	2	HuRI	0.0	2
7617	11089	2	HuRI	0.0	2
7617	14222	2	HuRI	0.0	1
7617	53111	2	HuRI	0.0	1
7617	56543	2	HuRI	0.0	1
7626	13554	2	HuRI	0.0	1
7629	13308	2	HuRI	0.0	1
7629	13548	2	HuRI	0.0	2
7637	10177	2	HuRI	1.0	1
7647	100015984	2	HuRI	1.0	1
7652	11187	2	HuRI	0.0	1
7652	14387	2	HuRI	0.0	1
7673	12315	2	HuRI	0.0	1
7675	10677	2	HuRI	0.0	1
7705	7857	2	HuRI	0.0	1
7807	13808	2	HuRI	0.0	1
7807	56271	2	HuRI	0.0	1
7813	70804	2	HuRI		1
7865	71628	2	HuRI		2
7865	71712	2	HuRI	0.0	1
7876	9157	2	HuRI	0.0	1
7877	13913	2	HuRI	0.0	1
7877	70375	2	HuRI	0.0	1
7881	8400	2	HuRI	0.0	1
7881	53625	2	HuRI	0.0	1
7896	14251	2	HuRI	0.0	1
7896	71280	2	HuRI	0.0	1
7913	11745	2	HuRI		1
7917	52993	2	HuRI		1
8010	11444	2	HuRI	1.0	1
8010	12315	2	HuRI	0.0	1
8010	13423	2	HuRI	0.0	1
8010	54982	2	HuRI	0.0	1
8010	55690	2	HuRI	0.0	1
8048	100015483	2	HuRI	1.0	3
8103	54271	2	HuRI	0.0	1
8103	71310	2	HuRI	0.0	1
8141	10159	2	HuRI	0.0	1
8141	13434	2	HuRI	0.0	1
8141	13969	2	HuRI	0.0	1
8168	11857	2	HuRI	0.0	1
8177	100015109	2	HuRI	0.0	1
8186	13628	2	HuRI	0.0	1
8186	56940	2	HuRI	0.0	1
8190	11745	2	HuRI	0.0	1
8190	14251	2	HuRI	0.0	1
8215	100069030	2	HuRI		1
8221	14023	2	HuRI	1.0	1
8239	52646	2	HuRI	0.0	1
8240	10057	2	HuRI	0.0	1
8273	13832	2	HuRI	0.0	1
8274	71152	2	HuRI		1
8283	8707	2	HuRI	0.0	1
8283	14249	2	HuRI	0.0	1
8297	71239	2	HuRI	0.0	1
8327	14015	2	HuRI	0.0	1
8359	8843	2	HuRI	0.0	1
8359	11067	2	HuRI	0.0	1
8359	71258	2	HuRI	1.0	1
8365	13000	2	HuRI	0.0	1
8401	54665	2	HuRI	0.0	1
8479	71220	2	HuRI	1.0	1
8524	71258	2	HuRI	0.0	1
8533	10160	2	HuRI		1
8584	54869	2	HuRI	0.0	2
8585	71432	2	HuRI	1.0	1
8652	14506	2	HuRI	1.0	1
8787	10661	2	HuRI	0.0	1
8787	11674	2	HuRI		1
9079	71072	2	HuRI	0.0	1
9100	14249	2	HuRI	0.0	1
9100	72096	2	HuRI	0.0	1
9117	14023	2	HuRI	1.0	1
9117	14249	2	HuRI	0.0	1
9157	10057	2	HuRI	0.0	1
9157	56717	2	HuRI	0.0	1
9157	71745	2	HuRI	0.0	2
9159	56271	2	HuRI	0.0	2
9219	12300	2	HuRI		1
9230	100015458	2	HuRI	0.0	3
9231	14830	2	HuRI	0.0	2
9232	53158	2	HuRI	1.0	2
9305	71514	2	HuRI	0.0	1
9342	11723	2	HuRI	0.0	2
9342	100070143	2	HuRI	0.0	1
9370	13554	2	HuRI	0.0	1
9378	56176	2	HuRI	0.0	2
9381	53113	2	HuRI	0.0	1
9395	71174	2	HuRI	1.0	1
9406	13600	2	HuRI	0.0	1
9414	71514	2	HuRI	0.0	2
9433	56271	2	HuRI	0.0	1
9433	100014733	2	HuRI	0.0	3
9453	9518	2	HuRI		2
9453	12738	2	HuRI	0.0	1
9453	71310	2	HuRI	0.0	2
9458	14735	2	HuRI	0.0	1
9510	52853	2	HuRI	0.0	1
9518	100000231	2	HuRI		2
9550	14057	2	HuRI	0.0	1
9628	100069008	2	HuRI	0.0	1
9635	71218	2	HuRI	0.0	2
9637	70282	2	HuRI	0.0	1
9921	10016	2	HuRI	0.0	1
9924	100014733	2	HuRI	0.0	1
9938	13787	2	HuRI	0.0	1
9958	52684	2	HuRI	0.0	1
9958	72111	2	HuRI	1.0	1
9969	56359	2	HuRI	1.0	1
10057	12092	2	HuRI	0.0	1
10057	12717	2	HuRI	0.0	1
10057	12753	2	HuRI	0.0	1
10057	14735	2	HuRI	0.0	1
10057	56524	2	HuRI	0.0	2
10057	56595	2	HuRI	0.0	1
10057	56717	2	HuRI	0.0	3
10057	56722	2	HuRI	0.0	1
10057	56799	2	HuRI	0.0	1
10057	56928	2	HuRI	0.0	1
10057	71628	2	HuRI	0.0	3
10057	72064	2	HuRI	0.0	1
10057	100000231	2	HuRI	0.0	1
10057	100014491	2	HuRI	0.0	2
10057	100016119	2	HuRI	0.0	2
10064	13870	2	HuRI	0.0	1
10122	11452	2	HuRI	0.0	1
10122	71152	2	HuRI	1.0	2
10294	11373	2	HuRI	0.0	1
10352	13067	2	HuRI	0.0	1
10352	55690	2	HuRI	0.0	1
10352	71894	2	HuRI		1
10480	71628	2	HuRI	0.0	2
10493	15026	2	HuRI	0.0	1
10493	53842	2	HuRI	0.0	2
10493	53886	2	HuRI		1
10493	100014501	2	HuRI	0.0	1
10496	56331	2	HuRI	0.0	1
10520	56314	2	HuRI		1
10528	12452	2	HuRI	0.0	1
10561	54938	2	HuRI	0.0	2
10561	100000220	2	HuRI	0.0	1
10591	12315	2	HuRI	0.0	2
10661	71002	2	HuRI	0.0	1
10696	12629	2	HuRI	0.0	1
10696	54416	2	HuRI		1
10705	56359	2	HuRI	0.0	2
10746	56933	2	HuRI	0.0	1
10781	52775	2	HuRI	0.0	3
10781	54665	2	HuRI	0.0	1
10781	54869	2	HuRI	0.0	2
10808	14273	2	HuRI	1.0	2
10812	14958	2	HuRI	0.0	1
10812	71894	2	HuRI	0.0	3
10819	53524	2	HuRI	0.0	1
10821	40080562	2	HuRI	0.0	1
10842	13624	2	HuRI	0.0	1
10842	13939	2	HuRI	0.0	1
10842	53219	2	HuRI	1.0	3
10842	53626	2	HuRI	0.0	1
10842	54665	2	HuRI	0.0	2
10842	56529	2	HuRI	0.0	1
10842	71628	2	HuRI	1.0	1
10842	100015539	2	HuRI	0.0	1
10876	12976	2	HuRI	0.0	1
10876	13449	2	HuRI	0.0	2
10876	52845	2	HuRI	0.0	1
10876	71310	2	HuRI	0.0	1
10876	100067230	2	HuRI	0.0	1
10890	12725	2	HuRI	0.0	1
10937	14258	2	HuRI	0.0	1
11060	56863	2	HuRI	1.0	1
11067	14830	2	HuRI	0.0	1
11096	12395	2	HuRI	0.0	2
11188	54736	2	HuRI	0.0	1
11229	52785	2	HuRI	0.0	3
11284	12373	2	HuRI	0.0	1
11284	56438	2	HuRI	0.0	1
11292	13434	2	HuRI	0.0	1
11294	100016119	2	HuRI	0.0	1
11330	52853	2	HuRI	0.0	2
11367	14523	2	HuRI	0.0	2
11367	55738	2	HuRI	0.0	2
11367	56271	2	HuRI		1
11367	70257	2	HuRI		1
11367	71715	2	HuRI		1
11435	52845	2	HuRI	1.0	2
11458	13628	2	HuRI	0.0	1
11458	14034	2	HuRI	0.0	1
11464	53524	2	HuRI	1.0	1
11539	100062355	2	HuRI	0.0	1
11600	53991	2	HuRI	0.0	1
11603	100062578	2	HuRI	0.0	1
11688	100015265	2	HuRI	0.0	1
11723	14864	2	HuRI	0.0	2
11745	12318	2	HuRI	0.0	1
11745	12746	2	HuRI	0.0	1
11745	13561	2	HuRI	0.0	2
11745	52775	2	HuRI	0.0	2
11745	53886	2	HuRI		2
11745	70742	2	HuRI	1.0	2
11745	71616	2	HuRI	1.0	1
11788	100014733	2	HuRI	0.0	1
11807	54982	2	HuRI	0.0	2
11814	53903	2	HuRI	1.0	3
11816	14802	2	HuRI	0.0	2
11816	52655	2	HuRI		2
11817	100063964	2	HuRI	0.0	1
11851	12076	2	HuRI	0.0	1
11851	70302	2	HuRI	0.0	1
11857	13423	2	HuRI	0.0	1
11857	54276	2	HuRI	0.0	1
11864	70664	2	HuRI	0.0	1
11913	71250	2	HuRI	0.0	1
11924	13867	2	HuRI	0.0	1
11924	56711	2	HuRI	0.0	1
11984	11984	2	HuRI	0.0	1
11984	13530	2	HuRI	0.0	1
11985	12868	2	HuRI	0.0	2
12017	14657	2	HuRI	1.0	1
12123	56711	2	HuRI	1.0	1
12280	70282	2	HuRI	0.0	1
12315	13119	2	HuRI	0.0	2
12315	13577	2	HuRI	0.0	1
12315	56441	2	HuRI	0.0	1
12315	70436	2	HuRI		1
12315	71146	2	HuRI	0.0	1
12324	52993	2	HuRI		1
12408	55848	2	HuRI	0.0	3
12471	100010028	2	HuRI		1
12553	13969	2	HuRI		1
12573	71987	2	HuRI	0.0	2
12618	13604	2	HuRI	0.0	1
12624	52775	2	HuRI	0.0	2
12624	71894	2	HuRI	0.0	2
12634	100014733	2	HuRI	0.0	1
12638	52646	2	HuRI	0.0	2
12638	54416	2	HuRI		1
12638	71543	2	HuRI	0.0	1
12663	53358	2	HuRI	1.0	1
12685	52584	2	HuRI	0.0	2
12685	100064146	2	HuRI		1
12718	14074	2	HuRI	0.0	1
12718	100014519	2	HuRI	0.0	1
12736	55307	2	HuRI	0.0	1
12739	71089	2	HuRI	1.0	2
12746	71280	2	HuRI	0.0	2
12790	100062331	2	HuRI		1
12853	13561	2	HuRI	0.0	2
12868	70944	2	HuRI	1.0	1
12868	100009893	2	HuRI	0.0	1
12894	70075	2	HuRI	0.0	1
12959	55674	2	HuRI	0.0	1
13089	71933	2	HuRI	1.0	1
13188	70463	2	HuRI	1.0	1
13188	100014757	2	HuRI	0.0	1
13209	71506	2	HuRI	0.0	1
13286	71001	2	HuRI	0.0	2
13308	14058	2	HuRI	0.0	1
13308	52646	2	HuRI	0.0	1
13308	54230	2	HuRI	0.0	1
13314	55588	2	HuRI	1.0	2
13423	100015072	2	HuRI	0.0	1
13474	100062331	2	HuRI	0.0	1
13530	13530	2	HuRI	0.0	2
13530	100062355	2	HuRI	0.0	1
13537	14523	2	HuRI	0.0	1
13537	71712	2	HuRI	1.0	3
13537	100014733	2	HuRI	0.0	2
13537	100015503	2	HuRI	0.0	2
13554	13604	2	HuRI	1.0	1
13554	70824	2	HuRI	0.0	2
13561	14251	2	HuRI	0.0	1
13577	70073	2	HuRI	0.0	1
13600	53219	2	HuRI	1.0	1
13600	71680	2	HuRI	1.0	1
13600	100066353	2	HuRI	0.0	1
13604	52986	2	HuRI		1
13628	14934	2	HuRI	0.0	1
13628	70582	2	HuRI	0.0	2
13662	13832	2	HuRI	0.0	3
13662	53626	2	HuRI	1.0	1
13662	54869	2	HuRI	1.0	1
13662	70025	2	HuRI	1.0	2
13662	71628	2	HuRI	1.0	2
13662	100016209	2	HuRI	1.0	2
13703	14251	2	HuRI	0.0	1
13703	100014381	2	HuRI	0.0	1
13715	100014733	2	HuRI	0.0	2
13722	56827	2	HuRI	1.0	1
13784	100015241	2	HuRI	1.0	1
13791	54869	2	HuRI	1.0	2
13791	100014332	2	HuRI		1
13791	100015072	2	HuRI		2
13813	71013	2	HuRI		1
13832	53991	2	HuRI	0.0	1
13832	56129	2	HuRI	1.0	1
13832	70166	2	HuRI	0.0	1
13832	100016209	2	HuRI	1.0	2
13835	55487	2	HuRI	0.0	1
13893	71454	2	HuRI	0.0	3
13913	100014332	2	HuRI	0.0	1
13914	100070143	2	HuRI	0.0	1
14015	100069795	2	HuRI		1
14057	14251	2	HuRI	0.0	2
14057	55834	2	HuRI	1.0	1
14057	56799	2	HuRI	0.0	1
14057	56933	2	HuRI	0.0	1
14057	71924	2	HuRI	0.0	2
14138	100014501	2	HuRI	0.0	2
14153	53934	2	HuRI	0.0	1
14153	71310	2	HuRI	0.0	1
14170	14908	2	HuRI	0.0	3
14170	14979	2	HuRI	0.0	2
14249	55645	2	HuRI	0.0	1
14249	70897	2	HuRI	0.0	1
14249	100000231	2	HuRI	0.0	1
14249	100062578	2	HuRI	0.0	2
14251	71137	2	HuRI	0.0	1
14251	71185	2	HuRI	0.0	2
14251	40080553	2	HuRI	0.0	1
14273	70166	2	HuRI	1.0	1
14273	100016209	2	HuRI	1.0	2
14407	56106	2	HuRI	0.0	1
14410	54665	2	HuRI	0.0	3
14410	71553	2	HuRI	0.0	1
14410	71554	2	HuRI	0.0	1
14410	100015161	2	HuRI	1.0	3
14410	100016119	2	HuRI	1.0	1
14410	100062578	2	HuRI	0.0	2
14498	70183	2	HuRI	0.0	1
14505	53625	2	HuRI	0.0	1
14506	14533	2	HuRI	1.0	1
14523	54131	2	HuRI	0.0	2
14523	70497	2	HuRI	0.0	2
14523	40080553	2	HuRI	0.0	2
14830	54682	2	HuRI	0.0	3
14830	100015985	2	HuRI	0.0	2
14858	70282	2	HuRI	0.0	1
14864	54751	2	HuRI	0.0	1
14889	72096	2	HuRI	0.0	1
14966	71953	2	HuRI	1.0	1
14983	54982	2	HuRI	0.0	1
14989	71075	2	HuRI	0.0	1
14989	40080553	2	HuRI	0.0	1
52577	53886	2	HuRI	0.0	1
52577	71641	2	HuRI	0.0	1
52586	53991	2	HuRI	0.0	1
52586	40080553	2	HuRI	0.0	1
52595	56544	2	HuRI	0.0	1
52743	71953	2	HuRI	1.0	1
52775	53603	2	HuRI	0.0	2
52775	56714	2	HuRI	0.0	2
52775	71280	2	HuRI	0.0	1
52775	71924	2	HuRI	0.0	3
52785	54082	2	HuRI	0.0	2
52785	71174	2	HuRI	1.0	1
52853	56595	2	HuRI	0.0	1
52853	100014733	2	HuRI	0.0	2
52853	100015156	2	HuRI	0.0	1
52901	52901	2	HuRI	1.0	1
53018	53412	2	HuRI	0.0	3
53053	71953	2	HuRI	0.0	1
53090	100006402	2	HuRI		2
53098	54746	2	HuRI	0.0	1
53219	56933	2	HuRI	0.0	2
53226	55864	2	HuRI		2
53235	71745	2	HuRI	0.0	1
53345	70695	2	HuRI		1
53412	100015984	2	HuRI	0.0	1
53456	70408	2	HuRI	0.0	1
53473	55807	2	HuRI	0.0	1
53626	53991	2	HuRI	1.0	2
53737	56194	2	HuRI	1.0	1
53842	100069795	2	HuRI	0.0	1
53886	70433	2	HuRI		1
53886	100064168	2	HuRI	0.0	2
53991	56129	2	HuRI	1.0	1
53991	71745	2	HuRI	0.0	2
54030	100009273	2	HuRI	0.0	2
54137	72096	2	HuRI	0.0	2
54290	70428	2	HuRI	0.0	1
54347	56442	2	HuRI	0.0	1
54354	54869	2	HuRI	0.0	1
54354	55254	2	HuRI	0.0	1
54354	100064144	2	HuRI		1
54394	72096	2	HuRI	0.0	1
54426	56541	2	HuRI	0.0	1
54603	54869	2	HuRI	0.0	1
54665	56616	2	HuRI	0.0	1
54665	71628	2	HuRI		2
54667	70832	2	HuRI	0.0	2
54667	100069067	2	HuRI	0.0	1
54696	56529	2	HuRI	0.0	3
54696	56711	2	HuRI	1.0	1
54696	100015451	2	HuRI		2
54696	100064180	2	HuRI	1.0	2
54732	72096	2	HuRI	0.0	2
54855	100014332	2	HuRI	0.0	2
54869	56129	2	HuRI	0.0	2
54869	56829	2	HuRI	1.0	2
54869	72088	2	HuRI	1.0	2
54869	100015451	2	HuRI		1
54869	100016209	2	HuRI	0.0	2
54869	100064146	2	HuRI		1
54869	100064148	2	HuRI		1
54869	100066379	2	HuRI	0.0	1
55003	56271	2	HuRI	0.0	1
55056	100014733	2	HuRI	0.0	1
55086	55731	2	HuRI	1.0	1
55320	100070143	2	HuRI	0.0	1
55442	71910	2	HuRI	1.0	1
55475	56518	2	HuRI		1
55553	71379	2	HuRI	0.0	1
55690	56671	2	HuRI		1
55690	71334	2	HuRI	0.0	1
55690	100062578	2	HuRI	0.0	2
55690	100066379	2	HuRI		1
55738	71218	2	HuRI	0.0	1
55738	71924	2	HuRI	0.0	2
55888	56616	2	HuRI	0.0	1
55936	72045	2	HuRI	0.0	2
56106	56614	2	HuRI	0.0	3
56106	71628	2	HuRI		2
56106	100016119	2	HuRI	1.0	1
56106	100016209	2	HuRI	1.0	2
56129	56717	2	HuRI	0.0	1
56155	100066382	2	HuRI	1.0	2
56217	100064155	2	HuRI	1.0	1
56271	56352	2	HuRI	0.0	1
56271	71924	2	HuRI	0.0	3
56271	100014491	2	HuRI	0.0	2
56314	71310	2	HuRI	0.0	1
56366	100014733	2	HuRI	0.0	2
56403	100015118	2	HuRI	0.0	1
56418	100062355	2	HuRI	0.0	1
56442	56442	2	HuRI	0.0	1
56442	70538	2	HuRI	0.0	1
56442	71408	2	HuRI	0.0	1
56442	71641	2	HuRI	0.0	1
56449	56541	2	HuRI	0.0	1
56518	100014491	2	HuRI	1.0	1
56524	100014332	2	HuRI	0.0	2
56524	100015072	2	HuRI		1
56529	71379	2	HuRI	0.0	1
56529	100014491	2	HuRI	1.0	3
56529	100064144	2	HuRI	1.0	1
56612	56717	2	HuRI	0.0	1
56614	56802	2	HuRI	0.0	1
56616	100014733	2	HuRI	0.0	1
56616	100015503	2	HuRI	0.0	1
56717	56717	2	HuRI	0.0	1
56717	71924	2	HuRI	0.0	2
56717	100016209	2	HuRI	0.0	3
56822	71514	2	HuRI	0.0	1
56828	71628	2	HuRI		2
56933	71628	2	HuRI		1
70040	71953	2	HuRI	0.0	1
70073	70497	2	HuRI	0.0	1
70073	100015161	2	HuRI	1.0	2
70075	70428	2	HuRI		1
70166	100015161	2	HuRI	0.0	1
70282	71175	2	HuRI	0.0	1
70408	70487	2	HuRI	0.0	2
70408	100064146	2	HuRI	0.0	1
70410	71258	2	HuRI	0.0	1
70436	71592	2	HuRI	0.0	3
70512	71191	2	HuRI	0.0	1
70919	71768	2	HuRI		2
71169	100069030	2	HuRI		1
71227	71227	2	HuRI	0.0	3
71280	71393	2	HuRI	0.0	1
71280	71408	2	HuRI	0.0	1
71280	71924	2	HuRI	0.0	1
71310	100016119	2	HuRI	0.0	3
71514	100015072	2	HuRI	1.0	1
71567	71881	2	HuRI		1
71567	72045	2	HuRI	0.0	1
71609	100014332	2	HuRI	1.0	1
71609	100062578	2	HuRI	0.0	2
71628	72011	2	HuRI	0.0	1
71628	100014332	2	HuRI		1
