Ensembl_gene_id_a	Ensembl_gene_id_b	in_HuRI	in_test_space	in_Rual	in_Venkatesan	in_Yu	in_Rolland	in_Yang
ENSG00000166900	ENSG00000168476	1	0	0	0	0	0	0
ENSG00000166900	ENSG00000169446	1	0	0	0	0	0	0
ENSG00000166900	ENSG00000171135	1	0	0	0	0	0	0
ENSG00000166900	ENSG00000175514	1	0	0	0	0	0	0
ENSG00000166900	ENSG00000188167	1	0	0	0	0	0	0
ENSG00000166900	ENSG00000213593	1	0	0	0	0	0	0
ENSG00000166922	ENSG00000188021	1	0	0	0	0	0	0
ENSG00000166923	ENSG00000221864	1	0	0	0	0	0	0
ENSG00000166925	ENSG00000167110	0	0	0	0	0	1	0
ENSG00000166925	ENSG00000171453	1	0	0	0	0	1	0
ENSG00000166925	ENSG00000176749	0	0	1	0	0	0	0
ENSG00000166925	ENSG00000184967	0	0	1	0	0	0	0
ENSG00000166925	ENSG00000185189	0	0	0	0	0	1	0
ENSG00000166925	ENSG00000196290	0	0	1	0	0	0	0
ENSG00000166925	ENSG00000204628	0	0	1	0	0	0	0
ENSG00000166925	ENSG00000204889	0	0	0	0	0	1	0
ENSG00000166925	ENSG00000213015	0	0	1	0	0	0	0
ENSG00000166925	ENSG00000266714	1	0	0	0	0	0	0
ENSG00000166926	ENSG00000198833	1	0	0	0	0	0	0
ENSG00000166927	ENSG00000198523	1	0	0	0	0	0	0
ENSG00000166927	ENSG00000213658	1	0	0	0	0	0	0
ENSG00000166928	ENSG00000180089	1	0	0	0	0	0	0
ENSG00000166928	ENSG00000196329	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000168763	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000170264	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000171169	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000171291	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000171295	0	0	0	0	1	0	0
ENSG00000166946	ENSG00000171425	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000172465	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000172680	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000173480	1	0	0	0	1	0	0
ENSG00000166946	ENSG00000174327	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000175787	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000177971	0	0	0	1	0	1	0
ENSG00000166946	ENSG00000178386	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000178935	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000181029	1	0	0	0	0	1	0
ENSG00000166946	ENSG00000181135	1	0	0	0	0	1	0
ENSG00000166946	ENSG00000181378	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000184436	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000185730	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000186009	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000186300	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000188033	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000188425	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000188735	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000189403	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000196418	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000196646	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000197062	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000197114	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000197162	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000197362	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000197448	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000197905	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000197912	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000198185	1	0	1	0	0	0	0
ENSG00000166946	ENSG00000198464	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000198551	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000204920	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000205220	0	0	0	0	1	1	0
ENSG00000166946	ENSG00000221821	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000225921	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000233927	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000240583	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000249709	0	0	0	0	0	1	0
ENSG00000166946	ENSG00000258405	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000260220	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000267796	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000270765	1	0	0	0	0	0	0
ENSG00000166946	ENSG00000277462	1	0	0	0	0	1	0
ENSG00000166949	ENSG00000171847	1	0	0	0	0	0	0
ENSG00000166949	ENSG00000196391	1	0	0	0	0	0	0
ENSG00000166949	ENSG00000198373	0	0	0	0	1	0	0
ENSG00000166949	ENSG00000231274	1	0	0	0	0	0	0
ENSG00000166971	ENSG00000175029	0	0	1	0	0	0	0
ENSG00000166974	ENSG00000166974	1	0	1	0	0	1	0
ENSG00000166974	ENSG00000183763	1	0	0	0	0	1	0
ENSG00000166974	ENSG00000196290	0	0	1	0	0	0	0
ENSG00000166974	ENSG00000270765	1	0	0	0	0	0	0
ENSG00000166987	ENSG00000182872	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000167005	1	0	1	0	0	1	0
ENSG00000167005	ENSG00000167110	0	0	0	0	0	1	0
ENSG00000167005	ENSG00000167302	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000170454	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000171847	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000185811	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000196290	0	0	1	0	0	0	0
ENSG00000167005	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000167005	ENSG00000204713	1	0	0	0	0	1	0
ENSG00000167014	ENSG00000168070	1	0	0	0	0	0	0
ENSG00000167034	ENSG00000173480	1	0	0	0	0	0	0
ENSG00000167034	ENSG00000206531	1	0	0	0	0	0	0
ENSG00000167037	ENSG00000177143	1	0	0	0	0	1	0
ENSG00000167080	ENSG00000168000	1	0	0	0	0	0	0
ENSG00000167080	ENSG00000169379	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000169375	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000169410	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000170502	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000170509	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000170540	0	0	0	0	0	1	0
ENSG00000167081	ENSG00000171446	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000171928	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000172782	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000173452	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000174917	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000176055	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000177519	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000177674	1	0	1	0	0	1	0
ENSG00000167081	ENSG00000178828	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000182533	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000183723	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000184210	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000186628	1	0	0	0	0	1	0
ENSG00000167081	ENSG00000188800	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000197870	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000198681	0	0	0	0	0	1	0
ENSG00000167081	ENSG00000203896	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000205363	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000213064	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000213512	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000214511	1	0	0	0	0	0	0
ENSG00000167081	ENSG00000263961	1	0	0	0	0	0	0
ENSG00000167105	ENSG00000198471	1	0	0	0	0	0	0
ENSG00000167106	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000169379	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000170540	1	0	0	0	1	1	0
ENSG00000167107	ENSG00000174917	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000175514	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000177674	0	0	0	0	0	1	0
ENSG00000167107	ENSG00000179133	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000184210	1	0	0	0	0	0	0
ENSG00000167107	ENSG00000254521	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000167257	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000167302	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000167491	0	1	0	0	0	0	0
ENSG00000167110	ENSG00000167522	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000167768	1	1	0	0	0	0	0
ENSG00000167110	ENSG00000167987	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000168004	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000168237	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000169499	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000169612	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000169783	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000169981	1	1	0	0	0	0	0
ENSG00000167110	ENSG00000170264	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000170454	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000170465	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000170689	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000171320	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000171425	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000171443	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000171703	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000171792	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000171847	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000172349	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000172680	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000172977	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000173480	0	1	0	0	0	1	0
ENSG00000167110	ENSG00000173821	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000174021	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000174099	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000174282	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000174791	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000175513	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000176619	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000176692	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000176896	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000177414	0	0	0	0	1	1	0
ENSG00000167110	ENSG00000177613	0	0	0	0	1	0	0
ENSG00000167110	ENSG00000178395	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000178928	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000178996	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000179168	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000179271	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000179331	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000179348	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000179562	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000179627	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000179930	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000180035	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000180448	1	1	0	0	0	0	0
ENSG00000167110	ENSG00000180530	0	1	0	0	0	0	0
ENSG00000167110	ENSG00000180938	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000181481	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000181541	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000182156	1	1	0	0	0	0	0
ENSG00000167110	ENSG00000182463	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000182636	0	0	0	0	0	0	1
ENSG00000167110	ENSG00000182791	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000183137	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000183621	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000184281	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000184436	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000185133	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000185359	0	0	0	0	0	0	1
ENSG00000167110	ENSG00000185479	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000185787	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000186141	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000186838	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000186976	1	1	0	0	0	0	0
ENSG00000167110	ENSG00000187742	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000187778	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000188011	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000188312	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000188803	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000188878	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000189046	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000196150	1	0	1	0	0	1	0
ENSG00000167110	ENSG00000196233	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000196313	1	0	1	0	0	0	0
ENSG00000167110	ENSG00000196391	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000196418	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000196422	0	1	0	0	0	0	0
ENSG00000167110	ENSG00000196700	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000196843	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000197114	1	0	0	0	0	1	1
ENSG00000167110	ENSG00000197256	1	0	0	0	1	1	0
ENSG00000167110	ENSG00000197905	1	0	0	0	0	1	1
ENSG00000167110	ENSG00000198331	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000198466	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000198939	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000204209	1	1	0	0	0	1	0
ENSG00000167110	ENSG00000204231	0	0	0	0	0	0	1
ENSG00000167110	ENSG00000204438	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000204536	1	1	0	0	0	1	0
ENSG00000167110	ENSG00000204815	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000205420	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000213079	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000214087	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000229809	0	0	0	0	0	0	1
ENSG00000167110	ENSG00000240583	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000241837	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000244607	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000253797	1	0	0	0	0	1	0
ENSG00000167110	ENSG00000255009	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000258890	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000260220	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000265763	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000268173	0	0	0	0	0	1	0
ENSG00000167110	ENSG00000270765	1	0	0	0	0	0	0
ENSG00000167110	ENSG00000277586	0	0	0	0	0	0	1
ENSG00000167113	ENSG00000183305	1	0	0	0	0	0	0
ENSG00000167113	ENSG00000268606	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000167123	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000175946	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000179222	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000179409	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000179455	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000183640	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000186930	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000186970	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000197683	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000198258	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000198818	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000198925	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000204873	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000206538	1	0	0	0	0	0	0
ENSG00000167123	ENSG00000212899	1	0	0	0	0	0	0
ENSG00000167131	ENSG00000183207	0	0	0	0	0	1	0
ENSG00000167131	ENSG00000185359	0	0	0	0	0	1	0
ENSG00000167131	ENSG00000188191	1	0	0	0	0	0	0
ENSG00000167131	ENSG00000235961	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000168385	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000171346	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000171360	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000172361	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000174738	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000184507	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000197079	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000197457	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000204889	1	0	0	0	0	0	0
ENSG00000167139	ENSG00000260238	1	0	0	0	0	0	0
ENSG00000167178	ENSG00000240045	1	0	0	0	0	0	0
ENSG00000167182	ENSG00000172530	1	0	0	0	1	1	0
ENSG00000167182	ENSG00000198218	1	0	0	0	0	0	0
ENSG00000167193	ENSG00000169679	0	0	1	0	0	0	0
ENSG00000167193	ENSG00000188313	0	0	1	0	0	0	0
ENSG00000167194	ENSG00000168824	1	0	0	0	0	0	0
ENSG00000167194	ENSG00000179820	1	0	0	0	0	0	0
ENSG00000167194	ENSG00000197324	1	0	0	0	0	0	0
ENSG00000167194	ENSG00000205808	1	0	0	0	0	0	0
ENSG00000167194	ENSG00000229183	1	0	0	0	0	0	0
ENSG00000167208	ENSG00000177138	0	0	0	0	0	1	0
ENSG00000167208	ENSG00000185247	1	0	1	0	0	1	0
ENSG00000167244	ENSG00000175514	1	0	0	0	0	0	0
ENSG00000167272	ENSG00000196388	1	0	0	0	0	0	0
ENSG00000167272	ENSG00000204889	0	0	0	0	0	1	0
ENSG00000167286	ENSG00000197860	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000167333	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000168301	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000169249	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000169499	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000169583	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000170860	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000171703	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000171847	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000172247	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000172349	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000173641	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000175376	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000175946	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000176244	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000176473	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000178773	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000181409	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000181481	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000183828	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000184033	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000184162	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000185379	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000185674	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000185787	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000186510	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000186930	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000188157	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000188566	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000188716	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000188761	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000196459	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000197079	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000197191	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000198183	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000198198	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000198807	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000198860	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000198908	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000204438	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000221813	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000221963	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000242689	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000256060	1	0	0	0	0	0	0
ENSG00000167302	ENSG00000268651	1	0	0	0	0	0	0
ENSG00000167306	ENSG00000183690	1	0	0	0	0	0	0
ENSG00000167306	ENSG00000185236	1	0	0	0	0	0	0
ENSG00000167306	ENSG00000196628	1	0	0	0	0	1	0
ENSG00000167306	ENSG00000269964	1	0	0	0	0	0	0
ENSG00000167325	ENSG00000167325	0	0	0	0	0	1	0
ENSG00000167325	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000167333	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000168002	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000168101	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000179627	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000182816	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000196388	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000196628	1	0	0	0	0	0	0
ENSG00000167333	ENSG00000240432	1	0	0	0	0	0	0
ENSG00000167371	ENSG00000204323	1	0	0	0	0	0	0
ENSG00000167377	ENSG00000168314	1	0	0	0	0	0	0
ENSG00000167377	ENSG00000171953	1	0	0	0	0	0	0
ENSG00000167377	ENSG00000187766	1	0	0	0	0	0	0
ENSG00000167377	ENSG00000187778	1	0	0	0	0	0	0
ENSG00000167377	ENSG00000206181	1	0	0	0	0	0	0
ENSG00000167384	ENSG00000272804	0	0	0	0	0	1	0
ENSG00000167393	ENSG00000185359	1	0	0	0	0	0	0
ENSG00000167394	ENSG00000180884	1	0	0	0	0	0	0
ENSG00000167394	ENSG00000182583	1	0	0	0	0	0	0
ENSG00000167394	ENSG00000196150	1	0	0	0	0	0	0
ENSG00000167394	ENSG00000197279	1	0	0	0	0	0	0
ENSG00000167395	ENSG00000185532	0	0	0	0	0	1	0
ENSG00000167395	ENSG00000213921	1	0	0	0	0	0	0
ENSG00000167397	ENSG00000175514	1	0	0	0	0	0	0
ENSG00000167397	ENSG00000184012	0	1	0	0	0	0	0
ENSG00000167397	ENSG00000185499	1	0	0	0	0	0	0
ENSG00000167460	ENSG00000234616	1	0	0	0	0	0	0
ENSG00000167470	ENSG00000175895	1	0	0	0	0	0	0
ENSG00000167470	ENSG00000183723	1	0	0	0	0	0	0
ENSG00000167476	ENSG00000170310	1	0	0	0	0	0	0
ENSG00000167476	ENSG00000204979	1	0	0	0	0	0	0
ENSG00000167476	ENSG00000213658	1	0	0	0	0	0	0
ENSG00000167487	ENSG00000196388	1	0	0	0	0	0	0
ENSG00000167487	ENSG00000240583	1	0	0	0	0	0	0
ENSG00000167491	ENSG00000170948	1	0	0	0	0	0	0
ENSG00000167491	ENSG00000204889	0	0	0	0	0	1	0
ENSG00000167515	ENSG00000168002	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000175573	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000179627	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000183137	0	0	0	0	0	1	0
ENSG00000167515	ENSG00000196628	1	0	0	0	0	1	0
ENSG00000167515	ENSG00000204438	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000241476	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000268447	1	0	0	0	0	0	0
ENSG00000167515	ENSG00000269964	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000167522	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000167565	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000167612	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000167779	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000173011	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000178935	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000179455	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000181031	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000182040	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000184209	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000185515	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000186951	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000196553	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000196843	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000197343	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000197457	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000197978	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000198908	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000204536	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000204930	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000205838	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000214367	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000214513	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000215271	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000229809	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000268988	1	0	0	0	0	0	0
ENSG00000167522	ENSG00000282034	1	0	0	0	0	0	0
ENSG00000167524	ENSG00000167889	1	0	0	0	0	0	0
ENSG00000167524	ENSG00000171425	1	0	0	0	0	0	0
ENSG00000167524	ENSG00000171853	1	0	0	0	0	0	0
ENSG00000167535	ENSG00000175029	1	0	0	0	0	0	0
ENSG00000167535	ENSG00000204351	1	0	0	0	0	0	0
ENSG00000167550	ENSG00000183386	0	0	0	0	1	1	0
ENSG00000167565	ENSG00000170819	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000172349	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000174007	0	1	0	0	0	0	0
ENSG00000167565	ENSG00000177971	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000178928	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000182481	0	0	0	0	0	1	0
ENSG00000167565	ENSG00000182636	0	0	0	0	0	0	1
ENSG00000167565	ENSG00000183230	0	1	0	0	0	0	0
ENSG00000167565	ENSG00000185359	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000187569	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000188011	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000188312	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000197114	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000197256	1	0	0	0	0	0	0
ENSG00000167565	ENSG00000198258	1	0	0	0	0	0	0
