ad_orf_id	db_orf_id	final_score	source
4242	100015531	0	Lit-BM-13
8274	11563	NA	Lit-BM-13
5280	3653	0	Lit-BM-13
100070227	1008	0	Lit-BM-13
100070020	2738	0	Lit-BM-13
100069198	100069198	0	Lit-BM-13
11100	48	0	Lit-BM-13
3428	6885	0	Lit-BM-13
113	4015	0	Lit-BM-13
13547	3625	0	Lit-BM-13
6197	3192	1	Lit-BM-13
6129	8795	NA	Lit-BM-13
55702	392	0	Lit-BM-13
12624	100070216	0	Lit-BM-13
8504	7045	0	Lit-BM-13
4126	4126	NA	Lit-BM-13
8112	9581	NA	Lit-BM-13
10935	10935	0	Lit-BM-13
14894	538	0	Lit-BM-13
6808	1641	0	Lit-BM-13
9764	1688	0	Lit-BM-13
4265	12504	NA	Lit-BM-13
4066	4955	1	Lit-BM-13
53934	4623	0	Lit-BM-13
11786	14210	0	Lit-BM-13
100069073	14063	NA	Lit-BM-13
71168	13227	0	Lit-BM-13
3023	3023	0	Lit-BM-13
100010599	100010599	0	Lit-BM-13
6221	100067277	0	Lit-BM-13
56067	54905	NA	Lit-BM-13
9637	70281	0	Lit-BM-13
13227	71168	0	Lit-BM-13
72213	72167	0	Lit-BM-13
4004	6835	0	Lit-BM-13
11800	6612	0	Lit-BM-13
1045	915	0	Lit-BM-13
107	14170	0	Lit-BM-13
5951	5951	0	Lit-BM-13
8407	5651	0	Lit-BM-13
12070	9794	NA	Lit-BM-13
7980	7980	0	Lit-BM-13
1180	100011238	0	Lit-BM-13
3267	2778	0	Lit-BM-13
113	2663	0	Lit-BM-13
3154	3505	0	Lit-BM-13
56245	100066551	NA	Lit-BM-13
9643	56919	0	Lit-BM-13
55885	2713	0	Lit-BM-13
100009114	10357	AA	Lit-BM-13
6003	839	1	Lit-BM-13
5898	6439	0	Lit-BM-13
8617	55086	0	Lit-BM-13
54551	257	0	Lit-BM-13
54031	8542	0	Lit-BM-13
71732	2660	0	Lit-BM-13
53590	966	NA	Lit-BM-13
53077	10493	0	Lit-BM-13
6885	3428	NA	Lit-BM-13
100016000	5890	1	Lit-BM-13
14170	107	0	Lit-BM-13
55703	54233	0	Lit-BM-13
9581	8112	0	Lit-BM-13
4662	611	0	Lit-BM-13
13177	6492	0	Lit-BM-13
5970	11786	0	Lit-BM-13
100002387	71141	0	Lit-BM-13
9116	1136	0	Lit-BM-13
5109	4887	0	Lit-BM-13
7684	2483	0	Lit-BM-13
52987	3267	NA	Lit-BM-13
100061562	6221	0	Lit-BM-13
6912	100009797	0	Lit-BM-13
55531	7515	0	Lit-BM-13
100000475	13748	0	Lit-BM-13
8811	5140	0	Lit-BM-13
53326	100015528	0	Lit-BM-13
71314	2863	0	Lit-BM-13
1008	100070227	0	Lit-BM-13
653	4544	1	Lit-BM-13
100010671	13130	0	Lit-BM-13
2663	113	0	Lit-BM-13
4489	10823	1	Lit-BM-13
12358	12358	0	Lit-BM-13
5073	6976	0	Lit-BM-13
7959	9477	0	Lit-BM-13
53366	100066371	0	Lit-BM-13
71141	100002387	0	Lit-BM-13
100067288	11376	0	Lit-BM-13
53045	6997	0	Lit-BM-13
208	10036	1	Lit-BM-13
421	11579	0	Lit-BM-13
3154	71517	0	Lit-BM-13
10163	56248	0	Lit-BM-13
6696	6696	0	Lit-BM-13
6439	5898	NA	Lit-BM-13
5989	10016	0	Lit-BM-13
12090	4044	0	Lit-BM-13
100070216	12624	0	Lit-BM-13
71385	5246	0	Lit-BM-13
11505	11866	0	Lit-BM-13
11285	14754	0	Lit-BM-13
52917	54212	NA	Lit-BM-13
902	11729	0	Lit-BM-13
70281	9637	0	Lit-BM-13
732	7108	0	Lit-BM-13
231	100011435	1	Lit-BM-13
6452	70281	0	Lit-BM-13
4645	10891	0	Lit-BM-13
12963	3267	0	Lit-BM-13
55199	10799	0	Lit-BM-13
2348	2455	0	Lit-BM-13
4262	4613	0	Lit-BM-13
3930	6432	0	Lit-BM-13
11826	2715	NA	Lit-BM-13
3722	5484	0	Lit-BM-13
3653	5280	0	Lit-BM-13
100064165	3192	0	Lit-BM-13
615	100011230	0	Lit-BM-13
100016179	7119	0	Lit-BM-13
6492	13177	0	Lit-BM-13
9764	1571	0	Lit-BM-13
9130	388	0	Lit-BM-13
8795	6129	0	Lit-BM-13
1641	6808	0	Lit-BM-13
71829	6976	0	Lit-BM-13
11786	5970	0	Lit-BM-13
100068256	12631	0	Lit-BM-13
7587	52987	0	Lit-BM-13
915	1045	0	Lit-BM-13
100066371	53366	0	Lit-BM-13
13956	100070020	NA	Lit-BM-13
13777	54455	0	Lit-BM-13
6221	100061562	1	Lit-BM-13
2713	55885	0	Lit-BM-13
5923	56916	0	Lit-BM-13
5599	2688	0	Lit-BM-13
100068511	3782	0	Lit-BM-13
14543	14543	0	Lit-BM-13
107	9628	0	Lit-BM-13
420	72151	0	Lit-BM-13
3154	54157	0	Lit-BM-13
2863	71314	0	Lit-BM-13
4623	53934	0	Lit-BM-13
5652	1904	0	Lit-BM-13
54455	13777	0	Lit-BM-13
5246	71385	0	Lit-BM-13
1689	4956	0	Lit-BM-13
1563	8208	0	Lit-BM-13
71704	71587	0	Lit-BM-13
3708	71385	0	Lit-BM-13
2773	3724	NA	Lit-BM-13
2455	2348	NA	Lit-BM-13
2339	2339	0	Lit-BM-13
54816	7918	0	Lit-BM-13
4115	71566	0	Lit-BM-13
100067498	3625	0	Lit-BM-13
11103	71021	0	Lit-BM-13
10889	71051	0	Lit-BM-13
14754	11285	0	Lit-BM-13
14592	14592	0	Lit-BM-13
6555	14287	0	Lit-BM-13
56257	52690	NA	Lit-BM-13
13710	100009344	0	Lit-BM-13
56155	15065	0	Lit-BM-13
100011230	615	NA	Lit-BM-13
9628	107	0	Lit-BM-13
13373	7763	0	Lit-BM-13
4660	6768	NA	Lit-BM-13
72151	420	0	Lit-BM-13
53922	1058	0	Lit-BM-13
100069237	2448	0	Lit-BM-13
3822	4124	0	Lit-BM-13
11550	100000459	0	Lit-BM-13
966	53590	0	Lit-BM-13
14210	11786	0	Lit-BM-13
100009283	100068511	NA	Lit-BM-13
5980	100069121	0	Lit-BM-13
9293	5192	0	Lit-BM-13
72167	72213	0	Lit-BM-13
5109	54902	NA	Lit-BM-13
3902	9587	0	Lit-BM-13
53687	164	0	Lit-BM-13
11729	902	0	Lit-BM-13
6976	71829	0	Lit-BM-13
100015531	4242	0	Lit-BM-13
2660	71732	0	Lit-BM-13
4687	11805	1	Lit-BM-13
9504	13628	0	Lit-BM-13
4489	5638	0	Lit-BM-13
100069094	100011223	0	Lit-BM-13
100068511	100009283	0	Lit-BM-13
7157	9124	0	Lit-BM-13
200	71385	0	Lit-BM-13
100015317	8010	0	Lit-BM-13
6612	11800	0	Lit-BM-13
56353	56353	0	Lit-BM-13
6297	10794	0	Lit-BM-13
12900	12900	0	Lit-BM-13
1904	5652	0	Lit-BM-13
1735	4200	0	Lit-BM-13
1586	11474	NA	Lit-BM-13
71566	4115	0	Lit-BM-13
71385	3708	0	Lit-BM-13
71003	10493	0	Lit-BM-13
3625	100067498	NA	Lit-BM-13
52690	56257	0	Lit-BM-13
70281	6452	0	Lit-BM-13
3267	52987	0	Lit-BM-13
10493	71003	0	Lit-BM-13
14287	71438	0	Lit-BM-13
3117	53021	1	Lit-BM-13
2778	3267	0	Lit-BM-13
2697	10876	0	Lit-BM-13
9270	3469	0	Lit-BM-13
100000052	13813	0	Lit-BM-13
4124	3822	0	Lit-BM-13
3985	9987	0	Lit-BM-13
5105	147	0	Lit-BM-13
3774	56400	0	Lit-BM-13
71056	752	0	Lit-BM-13
3510	11643	0	Lit-BM-13
14597	14754	0	Lit-BM-13
100016179	3330	0	Lit-BM-13
100011238	1180	0	Lit-BM-13
9124	12098	0	Lit-BM-13
8329	8329	0	Lit-BM-13
8010	100015317	0	Lit-BM-13
7918	54816	0	Lit-BM-13
7587	52905	NA	Lit-BM-13
3674	55210	0	Lit-BM-13
7108	732	0	Lit-BM-13
3368	54150	0	Lit-BM-13
120	9535	0	Lit-BM-13
10280	56919	0	Lit-BM-13
13956	100009264	0	Lit-BM-13
9794	12070	0	Lit-BM-13
55210	3674	0	Lit-BM-13
4469	100008432	0	Lit-BM-13
55086	8617	0	Lit-BM-13
8578	2424	0	Lit-BM-13
5597	4126	0	Lit-BM-13
